Datetime,Symbol,Gap,Previous_Day_Return,RVOL,ORB_High,ORB_Low,ORB_Range,ORB_Percent,ORB_Body,VWAP_Distance,ATR_Percent,EMA20_Distance,Future_15m,Future_30m,Future_60m,RS_15,RS_30,RS_60
2026-05-12 09:15:00+05:30,COALINDIA,0.2912,-0.2367,1.8103,467.0,463.5,3.5,0.7527,0.1613,0.0716,0.3282,0.5161,0.2899,-0.2899,0.3113,0.4529,0.2152,0.2907
2026-05-13 09:15:00+05:30,COALINDIA,0.1405,-0.0972,0.8108,468.45,463.25,5.2,1.1225,0.6476,0.0572,0.4044,0.3929,-0.2145,-0.3324,0.9115,0.789,0.6911,0.4849
2026-05-14 09:15:00+05:30,COALINDIA,0.8805,-0.3251,1.7056,469.8,463.0,6.8,1.4655,0.431,-0.0572,0.738,0.4196,-0.0429,-0.3755,-0.2468,1.3154,0.986,0.9423
2026-05-15 09:15:00+05:30,COALINDIA,0.0986,0.3958,1.1248,465.3,455.25,10.05,2.1991,1.5317,0.5381,0.7751,0.4502,-0.1616,0.4526,0.7112,1.6318,2.0341,1.6986
2026-05-18 09:15:00+05:30,COALINDIA,-0.0865,0.0541,0.4671,463.6,457.05,6.55,1.4177,0.1948,0.1122,0.4415,-0.4453,0.4012,0.4121,1.3338,-0.2811,-0.2272,-0.2596
2026-05-19 09:15:00+05:30,COALINDIA,0.1083,-0.1622,0.68,463.25,456.8,6.45,1.3958,0.6925,-0.1632,0.4716,-0.7238,-0.1634,-0.1525,-0.1961,-0.5849,-0.7462,-0.4555
2026-05-20 09:15:00+05:30,COALINDIA,-0.011,-0.197,0.7041,456.5,452.7,3.8,0.8333,0.1754,0.088,0.3256,-0.394,0.0769,0.0989,0.0879,-0.1864,-0.383,-0.4266
2026-05-21 09:15:00+05:30,COALINDIA,-0.0109,-0.0436,1.7694,463.1,458.6,4.5,0.981,0.763,0.1951,0.2604,0.7658,0.2813,0.2921,0.1731,0.752,0.7081,0.6972
2026-05-22 09:15:00+05:30,COALINDIA,0.6014,-0.7812,0.4344,462.85,458.05,4.8,1.0435,0.2391,-0.2247,0.3845,-0.4498,-0.0763,0.0436,0.109,0.3609,-0.4231,-0.6817
2026-05-25 09:15:00+05:30,COALINDIA,0.7667,-0.0657,2.1286,461.05,456.6,4.45,0.9674,0.2283,0.0182,0.3019,0.2619,0.207,0.5883,0.5447,0.5367,0.4707,0.4707
2026-05-26 09:15:00+05:30,COALINDIA,0.0218,-0.0546,1.8413,466.55,458.0,8.55,1.8668,1.1026,0.1117,0.3525,0.9343,0.1728,0.5507,1.069,1.1247,1.0695,1.0585
2026-05-27 09:15:00+05:30,COALINDIA,-5.9004,-0.7835,14.862,439.1,428.4,10.7,2.4942,2.2494,0.7503,1.0381,-4.7616,0.4217,0.8207,1.801,-3.7837,-4.5375,-3.9733
2026-05-29 09:15:00+05:30,COALINDIA,-1.0138,0.0,1.6027,468.7,457.1,11.6,2.5278,1.9176,0.6889,1.0026,2.8476,-0.3314,-0.8766,0.6628,0.8844,0.8844,1.8621
2026-06-01 09:15:00+05:30,COALINDIA,-0.3818,0.2845,0.2768,461.7,456.55,5.15,1.128,0.5147,-0.0327,0.502,-0.4103,1.9067,1.5472,2.3861,0.1309,0.4158,-0.4123
2026-06-02 09:15:00+05:30,COALINDIA,-0.7604,0.1163,0.3652,472.6,465.3,7.3,1.5537,0.9045,-0.4774,0.5423,-0.999,-0.3436,0.1933,1.5679,-1.658,-1.5437,-1.6269
2026-06-03 09:15:00+05:30,COALINDIA,-0.0212,0.1804,1.1552,478.5,471.55,6.95,1.4728,1.2291,0.3747,0.5166,1.2644,-0.6908,-1.3293,-1.7061,1.2076,1.3902,1.1755
2026-06-04 09:15:00+05:30,COALINDIA,-0.2531,0.4767,0.3148,476.6,473.0,3.6,0.7611,0.3171,-0.0421,0.3297,0.5642,-0.1581,0.0948,-0.2529,0.0633,0.5403,0.4871
2026-06-05 09:15:00+05:30,COALINDIA,0.4051,-0.1349,0.779,483.6,477.25,6.35,1.3139,1.0552,-0.3092,0.3958,-0.4055,-0.0523,-0.2719,-1.0665,-0.6544,-0.7884,-0.7472
2026-06-08 09:15:00+05:30,COALINDIA,-1.4204,-0.2116,2.7483,470.6,464.65,5.95,1.2796,0.6559,0.0606,0.3998,-1.0583,0.203,-0.2671,0.0,-0.7738,-0.9837,-1.1927
2026-06-09 09:15:00+05:30,COALINDIA,0.043,-0.1504,0.6338,466.05,459.65,6.4,1.3766,1.0325,-0.3969,0.3555,-1.2933,0.1739,-0.2608,0.3912,-0.9899,-1.1388,-1.0325
2026-06-10 09:15:00+05:30,COALINDIA,-0.2038,-0.1713,0.3611,467.4,462.8,4.6,0.9888,0.4729,-0.3015,0.3764,-0.3731,0.27,0.0648,0.3996,-0.6757,-0.8459,-0.1294
2026-06-11 09:15:00+05:30,COALINDIA,-0.0775,0.1998,1.2644,452.0,448.65,3.35,0.7428,0.1774,-0.0185,0.3832,-1.3295,-0.2332,-0.3443,-0.1555,-0.2548,-0.0555,-0.4533
2026-06-12 09:15:00+05:30,COALINDIA,1.648,-0.0672,1.3567,453.35,444.45,8.9,1.9632,1.8749,-0.6033,0.3862,-0.5102,-0.0562,-0.4721,-0.3709,-0.2578,-0.3249,-0.1907
2026-06-15 09:15:00+05:30,COALINDIA,0.7982,0.395,1.2168,449.6,443.4,6.2,1.383,0.7696,-0.2467,0.3749,0.3528,-0.0674,-0.3147,-0.6407,0.0225,0.4176,0.2818
2026-06-16 09:15:00+05:30,COALINDIA,-0.3464,0.993,0.3248,447.85,443.6,4.25,0.953,0.3476,-0.1984,0.4075,0.088,0.1125,0.7876,0.4163,-0.6927,0.2934,0.2934
2026-06-17 09:15:00+05:30,COALINDIA,0.0222,-0.0111,0.8188,450.9,449.0,1.9,0.4214,0.2661,-0.037,0.3494,-0.0709,0.1668,-0.0778,-0.1001,-0.244,-0.2551,-0.1997
2026-06-18 09:15:00+05:30,COALINDIA,0.1537,-0.1316,1.1318,457.15,454.45,2.7,0.5921,0.1206,-0.0512,0.3615,0.0383,0.2635,0.0768,-0.1866,0.0329,-0.0987,-0.0549
2026-06-19 09:15:00+05:30,COALINDIA,0.0111,0.0442,0.6856,452.7,450.05,2.65,0.5859,0.2653,-0.0406,0.2779,-0.2162,0.266,0.4877,0.5209,-0.2543,-0.2102,0.0888
2026-06-22 09:15:00+05:30,COALINDIA,-0.0111,0.1218,2.0087,453.5,450.0,3.5,0.7743,0.0553,0.0738,0.3348,0.3094,0.0332,0.2432,0.0995,0.0442,0.1661,0.6454
2026-06-23 09:15:00+05:30,COALINDIA,0.0557,0.0223,0.6604,451.5,448.0,3.5,0.7791,0.1336,-0.1632,0.1847,-0.1371,-0.0446,0.0557,-0.1226,-0.078,-0.0557,-0.1002
2026-06-24 09:15:00+05:30,COALINDIA,-0.0675,0.0675,2.2347,447.2,443.2,4.0,0.9002,0.0,-0.1274,0.34,-0.3341,0.0563,0.1575,-0.0788,-0.0675,0.0,-0.3923
2026-06-25 09:15:00+05:30,COALINDIA,0.2719,-0.0453,1.5376,442.85,436.55,6.3,1.4236,1.2541,-0.4102,0.282,-1.263,-0.4462,-0.286,-0.778,-0.9856,-1.0305,-1.3321
2026-06-29 09:15:00+05:30,COALINDIA,0.0,0.0,0.3862,438.95,435.4,3.55,0.8149,0.5279,0.1181,0.2422,0.5953,-0.0343,-0.2626,0.1713,0.5279,0.5279,0.7708
2026-05-05 09:15:00+05:30,DRREDDY,-0.0466,0.1555,0.2043,1292.4,1281.6,10.8,0.8388,0.4039,-0.2386,0.4941,-0.7618,0.2807,0.0156,-0.3431,-0.4502,-0.2954,-0.1557
2026-05-06 09:15:00+05:30,DRREDDY,0.7782,0.0944,0.6724,1285.3,1277.1,8.2,0.6396,0.0546,0.0052,0.3746,0.4153,0.0312,0.0234,0.398,0.7232,0.8183,0.7549
2026-05-07 09:15:00+05:30,DRREDDY,-0.0611,-0.0076,3.1848,1315.7,1302.2,13.5,1.0312,0.3896,-0.2524,0.7822,-0.1783,0.2607,-0.2301,0.6365,-0.4504,-0.458,-0.8214
2026-05-08 09:15:00+05:30,DRREDDY,-0.222,-0.2291,0.7948,1310.2,1298.0,12.2,0.9359,0.046,-0.0614,0.3525,-0.3051,-0.6294,-0.4682,-0.2303,-0.2679,-0.4964,-0.2374
2026-05-11 09:15:00+05:30,DRREDDY,-0.5021,0.1547,0.9623,1288.0,1276.2,11.8,0.9161,0.5124,-0.0364,0.3724,-1.1585,-0.4526,-0.4995,0.359,-1.012,-0.8588,-1.4459
2026-05-12 09:15:00+05:30,DRREDDY,-0.2418,0.2738,0.8367,1284.3,1268.1,16.2,1.2667,0.7037,-0.3296,0.4292,-1.3349,0.6851,0.6221,0.5591,-0.9438,-0.6727,-1.321
2026-05-13 09:15:00+05:30,DRREDDY,-1.7278,-0.1261,16.8189,1285.6,1230.0,55.6,4.4637,1.7662,0.5181,0.6413,-0.698,0.142,0.5128,1.7592,0.0079,-0.1182,-0.7283
2026-05-14 09:15:00+05:30,DRREDDY,-0.3622,0.2843,0.0845,1275.0,1256.0,19.0,1.5016,0.5058,-0.3483,0.6741,-0.8127,-0.0715,0.2701,1.0406,-0.8662,-0.5844,-1.2782
2026-05-15 09:15:00+05:30,DRREDDY,0.1844,-0.1228,1.8885,1321.9,1303.6,18.3,1.4038,1.0509,0.2308,0.4273,1.4685,-0.0228,0.0455,0.539,1.2373,1.113,0.9657
2026-05-18 09:15:00+05:30,DRREDDY,-0.5062,0.4787,0.5806,1341.9,1322.0,19.9,1.489,0.5911,-0.1678,0.4833,0.2705,0.4064,0.0226,0.2634,-1.0943,-0.6208,-0.1353
2026-05-19 09:15:00+05:30,DRREDDY,0.1127,-0.015,1.1923,1344.4,1331.3,13.1,0.9835,0.8183,0.2513,0.3511,0.7858,-0.4617,-0.8042,-0.8712,0.932,0.9168,0.9775
2026-05-20 09:15:00+05:30,DRREDDY,-0.7796,0.0,0.4671,1336.0,1322.3,13.7,1.0351,0.4382,0.0125,0.4164,0.0751,-0.3084,-0.1429,-0.0376,-0.3448,-0.3448,-0.0451
2026-05-21 09:15:00+05:30,DRREDDY,0.3104,-0.1059,1.9629,1331.6,1320.2,11.4,0.8604,0.2415,0.1156,0.3033,0.088,-0.0301,-0.2033,-0.2409,0.5527,0.4462,-0.2853
2026-05-22 09:15:00+05:30,DRREDDY,-0.0758,0.1214,0.4644,1329.6,1313.1,16.5,1.2509,0.2047,-0.2551,0.4005,-0.4765,-0.4102,-0.6154,-0.4102,-0.2803,-0.1593,-0.3332
2026-05-25 09:15:00+05:30,DRREDDY,0.7634,0.2986,0.928,1323.7,1313.3,10.4,0.7879,0.1667,-0.0354,0.367,0.3006,-0.3642,-0.2808,-0.8803,0.5954,0.8958,0.5187
2026-05-26 09:15:00+05:30,DRREDDY,0.0525,0.0,1.0926,1338.7,1328.0,10.7,0.8027,0.1275,0.0675,0.51,1.0442,-0.2098,-0.1274,-0.1199,0.1801,0.1801,-0.3062
2026-05-27 09:15:00+05:30,DRREDDY,0.0,0.0677,1.3478,1346.8,1329.6,17.2,1.2936,0.7596,0.0747,0.3594,0.5655,-0.3881,-0.2911,-0.5748,0.7596,0.8279,0.6688
2026-05-29 09:15:00+05:30,DRREDDY,-0.0909,0.1898,1.0002,1328.6,1316.5,12.1,0.9175,0.0379,-0.2145,0.3175,-0.3545,-0.4703,-0.3034,-0.3413,-0.1288,0.0607,-0.0985
2026-06-01 09:15:00+05:30,DRREDDY,-0.75,1.5775,0.8219,1319.6,1301.1,18.5,1.4121,0.6488,-0.4462,0.5016,-0.8545,0.0384,-0.0845,0.4994,-1.3939,0.1616,-0.7927
2026-06-02 09:15:00+05:30,DRREDDY,-0.4897,-0.5027,2.0565,1284.7,1270.5,14.2,1.1092,0.4218,-0.1462,0.4662,-1.2781,-0.0471,0.0157,-0.2275,-0.9094,-1.4076,-1.2548
2026-06-03 09:15:00+05:30,DRREDDY,-0.5873,0.267,0.5635,1272.9,1256.9,16.0,1.2603,0.2993,0.0422,0.4199,-0.6553,0.0553,0.4345,-0.0553,-0.8849,-0.6203,-0.6671
2026-06-04 09:15:00+05:30,DRREDDY,-0.4513,-0.1107,0.8114,1263.2,1248.4,14.8,1.1771,0.2625,-0.0956,0.3435,-0.7628,0.0399,0.638,1.4514,-0.7126,-0.8225,-0.8696
2026-06-05 09:15:00+05:30,DRREDDY,0.3389,0.1184,0.7396,1281.4,1271.7,9.7,0.762,0.0,-0.1856,0.2895,0.428,0.1335,-0.0864,0.1021,0.3389,0.4577,0.3785
2026-06-08 09:15:00+05:30,DRREDDY,-1.0133,0.5328,2.1416,1293.0,1270.0,23.0,1.811,1.6614,0.4982,0.4404,0.8046,-0.488,-0.3408,-0.2091,0.6313,1.1675,0.2329
2026-06-09 09:15:00+05:30,DRREDDY,0.1569,-0.1957,0.3976,1287.0,1277.0,10.0,0.7831,0.7361,0.2285,0.3959,0.3047,-0.2099,-0.1088,0.0389,0.8941,0.6967,0.4608
2026-06-10 09:15:00+05:30,DRREDDY,-0.2281,0.1102,2.4884,1281.7,1266.7,15.0,1.1824,0.1892,-0.1676,0.3878,-0.0688,0.3147,0.2518,0.5271,-0.0393,0.0709,0.4902
2026-06-11 09:15:00+05:30,DRREDDY,-0.0708,0.1733,0.398,1282.0,1266.4,15.6,1.2273,0.8575,0.4073,0.3683,0.616,-0.4212,-0.975,-0.5928,0.7862,0.9608,0.9052
2026-06-12 09:15:00+05:30,DRREDDY,1.0409,-0.0313,1.2296,1291.0,1277.4,13.6,1.0534,0.9837,-0.3068,0.3515,0.0719,-0.6806,-0.8136,-0.532,0.047,0.0156,0.2667
2026-06-15 09:15:00+05:30,DRREDDY,1.8305,-0.149,3.9288,1296.2,1276.6,19.6,1.5121,0.7098,0.0311,0.3935,0.9788,0.3885,0.1709,-0.1554,1.1077,0.957,1.2111
2026-06-16 09:15:00+05:30,DRREDDY,0.0,0.0313,0.1164,1284.9,1273.5,11.4,0.8913,0.3518,0.2238,0.315,0.2298,0.187,0.0,-0.0234,0.3518,0.3832,0.203
2026-06-17 09:15:00+05:30,DRREDDY,-0.1252,0.1803,1.4962,1277.4,1268.6,8.8,0.6897,0.2821,-0.0314,0.2885,-0.2373,0.0629,-0.1493,-0.1415,-0.407,-0.2274,-0.0079
2026-06-18 09:15:00+05:30,DRREDDY,-0.0394,0.0867,2.0155,1279.9,1266.1,13.8,1.0875,0.4649,0.0995,0.2712,0.5032,-0.1098,-0.4236,-0.3765,0.4254,0.5125,0.5918
2026-06-19 09:15:00+05:30,DRREDDY,-0.2362,0.2605,0.4245,1271.9,1264.4,7.5,0.5919,0.1894,-0.1868,0.2519,-0.1248,0.2372,-0.0474,-0.2214,-0.4252,-0.1658,-0.1579
2026-06-22 09:15:00+05:30,DRREDDY,0.4006,0.0,2.1792,1283.9,1271.2,12.7,0.9937,0.0078,0.0339,0.3169,0.8096,-0.2504,-0.0704,0.0235,0.4085,0.4085,0.8044
2026-06-23 09:15:00+05:30,DRREDDY,0.3947,0.1473,3.7247,1315.8,1294.9,20.9,1.6112,1.4261,0.5272,0.4397,1.7526,0.4864,0.7829,0.0456,1.8265,1.9764,1.8265
2026-06-24 09:15:00+05:30,DRREDDY,0.6995,-0.2836,1.5847,1336.5,1306.2,30.3,2.313,1.8168,0.6262,0.4407,2.153,0.075,0.2774,-0.0975,2.529,2.2382,2.2539
2026-06-25 09:15:00+05:30,DRREDDY,0.2182,0.1281,0.363,1353.9,1331.9,22.0,1.6518,1.3665,0.3568,0.4016,1.371,0.4444,0.6444,0.6518,1.5877,1.7178,1.5953
2026-06-29 09:15:00+05:30,DRREDDY,2.8825,-0.111,9.3209,1410.0,1355.8,54.2,3.9038,0.7995,0.7971,0.6017,3.3763,0.8932,0.7574,0.5073,3.7051,3.5899,3.7281
2026-05-05 09:15:00+05:30,HINDUNILVR,-0.3248,-0.1125,0.1848,2324.6,2291.0,33.6,1.4599,0.4649,0.127,0.532,-0.0982,-0.3244,-0.5709,-0.6617,0.1386,0.026,0.3515
2026-05-06 09:15:00+05:30,HINDUNILVR,0.3186,-0.1204,1.182,2339.4,2292.1,47.3,2.03,1.0386,-0.2869,0.4798,-0.288,-0.1908,-0.2732,-0.4857,-0.7233,-0.8429,-0.4576
2026-05-07 09:15:00+05:30,HINDUNILVR,-0.2505,-0.0734,0.8602,2327.9,2299.0,28.9,1.2511,0.3983,-0.3652,0.3666,-0.2658,-0.0565,-0.4651,-0.4172,-0.6477,-0.7206,-0.5618
2026-05-08 09:15:00+05:30,HINDUNILVR,-0.0352,0.1807,1.0216,2280.9,2256.0,24.9,1.0959,0.0528,0.0749,0.3866,-0.4083,-0.4183,-0.2686,0.0881,-0.088,0.0926,-0.2285
2026-05-11 09:15:00+05:30,HINDUNILVR,-0.3893,-0.0437,0.7299,2277.1,2259.2,17.9,0.7861,0.404,-0.0073,0.2898,-0.7632,-0.0176,0.0397,0.3616,-0.7918,-0.8352,-1.1421
2026-05-12 09:15:00+05:30,HINDUNILVR,-0.8805,0.0781,0.9464,2307.0,2285.3,21.7,0.9495,0.477,0.0015,0.4224,-0.0072,-0.1045,-0.2308,-0.2221,-0.4077,-0.3299,-0.6361
2026-05-13 09:15:00+05:30,HINDUNILVR,-0.0882,0.3408,0.5455,2279.1,2262.3,16.8,0.7417,0.0662,-0.2116,0.4254,-0.7443,-0.1325,0.1546,0.19,-0.1544,0.1859,-0.606
2026-05-14 09:15:00+05:30,HINDUNILVR,-0.22,0.2779,1.0095,2285.9,2268.0,17.9,0.7892,0.4674,0.0483,0.3671,0.1616,-0.7724,-1.0489,-1.1059,0.2464,0.525,0.2287
2026-05-15 09:15:00+05:30,HINDUNILVR,-0.1864,0.2804,1.6757,2267.0,2246.2,20.8,0.925,0.4491,0.065,0.3583,0.0927,0.5622,0.9386,1.1024,0.2619,0.543,0.4134
2026-05-18 09:15:00+05:30,HINDUNILVR,-0.3084,-0.1276,1.4446,2264.8,2230.2,34.6,1.5289,1.277,-0.3953,0.4233,-1.7169,-0.1074,0.0358,-0.094,-1.5814,-1.707,-1.8409
2026-05-19 09:15:00+05:30,HINDUNILVR,-0.8842,0.4664,0.6628,2273.7,2242.0,31.7,1.4139,1.0749,0.2433,0.3546,0.697,-0.1633,-0.1986,0.5428,0.1813,0.6485,0.85
2026-05-20 09:15:00+05:30,HINDUNILVR,-0.2376,-0.1433,1.8698,2226.9,2201.0,25.9,1.1641,0.8405,-0.2336,0.3367,-1.7206,0.2176,0.417,0.1904,-1.0761,-1.2179,-1.588
2026-05-21 09:15:00+05:30,HINDUNILVR,0.5425,0.0996,0.8462,2229.0,2211.4,17.6,0.7914,0.5486,-0.2525,0.2609,-0.2205,0.0497,-0.0995,-0.2487,-0.009,0.0905,-0.212
2026-05-22 09:15:00+05:30,HINDUNILVR,0.1332,-0.0413,0.6248,2187.8,2175.4,12.4,0.5688,0.0092,-0.055,0.2795,-0.3268,-0.0413,0.3578,0.5092,0.124,0.0826,-0.142
2026-05-25 09:15:00+05:30,HINDUNILVR,0.4535,-0.0544,1.3903,2238.1,2215.0,23.1,1.0429,0.6637,0.0943,0.3566,0.9506,-0.3498,-0.453,-0.157,1.1202,1.0652,0.9965
2026-05-26 09:15:00+05:30,HINDUNILVR,0.0728,0.1412,0.7503,2205.9,2193.8,12.1,0.5501,0.0636,-0.05,0.2902,-0.3808,-0.0273,-0.1456,0.232,0.0091,0.1503,-0.2315
2026-05-27 09:15:00+05:30,HINDUNILVR,0.0499,-0.2534,1.0338,2214.6,2202.9,11.7,0.5306,0.1315,-0.0226,0.3038,0.043,-0.1857,-0.3034,-0.3034,0.1815,-0.0724,0.2315
2026-05-29 09:15:00+05:30,HINDUNILVR,-3.1064,0.2595,4.0709,2207.8,2133.3,74.5,3.4919,3.3372,1.0434,0.4406,0.2662,-0.6169,-0.7076,-0.9253,0.1272,0.387,0.2273
2026-06-01 09:15:00+05:30,HINDUNILVR,-0.1388,0.1993,0.6283,2167.5,2120.2,47.3,2.1913,1.5891,-0.6129,0.7404,-2.1338,-0.1977,-0.1883,-0.2354,-1.7257,-1.5298,-2.6043
2026-06-02 09:15:00+05:30,HINDUNILVR,-0.4739,0.1967,0.9853,2090.0,2076.0,14.0,0.6734,0.0481,-0.1602,0.3169,-1.2829,-0.2695,-0.1973,-0.0192,-0.5218,-0.3262,-0.7356
2026-06-03 09:15:00+05:30,HINDUNILVR,-0.1813,0.0334,0.6298,2092.0,2072.2,19.8,0.9465,0.5688,-0.0641,0.4196,-0.3692,0.149,-0.0961,0.1394,-0.7491,-0.716,-0.3927
2026-06-04 09:15:00+05:30,HINDUNILVR,0.1006,-0.2438,1.3632,2106.0,2075.0,31.0,1.484,0.5553,0.3216,0.4349,0.5753,0.0476,0.1381,0.0333,0.6565,0.4111,0.3631
2026-06-05 09:15:00+05:30,HINDUNILVR,0.2546,-0.1008,0.6923,2089.5,2079.5,10.0,0.4792,0.3115,-0.1376,0.3427,-0.3092,0.1538,0.3269,0.673,-0.0577,-0.1584,-0.0432
2026-06-08 09:15:00+05:30,HINDUNILVR,-0.7496,0.0472,1.9216,2110.0,2091.5,18.5,0.8787,0.0332,0.1665,0.3697,-0.1744,0.1472,0.3229,0.1472,-0.7166,-0.6697,-0.5525
2026-06-09 09:15:00+05:30,HINDUNILVR,0.4645,-0.0237,0.4042,2122.4,2110.2,12.2,0.5756,0.1085,0.0346,0.2729,0.3186,0.2409,0.1984,-0.2834,0.3555,0.3317,0.2652
2026-06-10 09:15:00+05:30,HINDUNILVR,0.0234,0.0422,5.0207,2192.0,2133.5,58.5,2.7402,2.6512,0.8823,0.3911,2.755,-0.0456,0.2327,-0.2464,2.6752,2.7185,2.5311
2026-06-11 09:15:00+05:30,HINDUNILVR,-0.3821,0.2168,0.125,2165.0,2146.0,19.0,0.878,0.402,-0.0062,0.343,-0.7541,0.0046,-0.1067,-0.4315,-0.7826,-0.5674,-0.6225
2026-06-12 09:15:00+05:30,HINDUNILVR,0.4764,0.0374,3.6217,2179.4,2151.2,28.2,1.3109,0.5299,-0.0832,0.3554,0.5308,0.2312,-0.0231,-0.2959,1.0089,1.0466,0.736
2026-06-15 09:15:00+05:30,HINDUNILVR,1.7247,-0.2996,0.4111,2211.0,2184.1,26.9,1.2227,0.5727,-0.3084,0.4516,1.2108,-0.0229,-0.2149,-0.6217,1.1421,0.839,0.9461
2026-06-16 09:15:00+05:30,HINDUNILVR,0.2784,0.1301,4.757,2209.0,2160.1,48.9,2.2628,1.0967,0.0046,0.4414,0.7554,0.1007,-0.1236,0.2884,1.3782,1.5101,0.8959
2026-06-17 09:15:00+05:30,HINDUNILVR,0.1866,0.0911,0.3605,2216.9,2198.0,18.9,0.8587,0.6088,0.2127,0.2832,0.9784,-0.0406,0.2755,0.1264,0.7965,0.8884,0.7461
2026-06-18 09:15:00+05:30,HINDUNILVR,0.3955,0.132,0.4231,2208.7,2196.8,11.9,0.5388,0.4211,-0.1014,0.2575,0.1459,0.2455,0.5729,0.2955,-0.0273,0.1047,0.3696
2026-06-19 09:15:00+05:30,HINDUNILVR,-0.1762,-0.2344,0.8273,2210.6,2196.8,13.8,0.6245,0.5702,-0.2029,0.2617,-0.4587,-0.0364,0.2276,0.1001,-0.7454,-0.9781,-0.4621
2026-06-22 09:15:00+05:30,HINDUNILVR,0.0772,0.3326,1.1917,2208.2,2197.0,11.2,0.5082,0.2496,-0.1333,0.2596,0.25,0.0091,-0.0546,-0.0773,-0.1726,0.1595,0.4662
2026-06-23 09:15:00+05:30,HINDUNILVR,-1.2074,0.0595,2.2958,2176.0,2158.0,18.0,0.8333,0.5972,0.1844,0.2183,-0.6386,-0.023,0.2071,-0.1841,-0.6174,-0.5583,-0.6674
2026-06-24 09:15:00+05:30,HINDUNILVR,0.0,0.0,0.6354,2166.0,2153.8,12.2,0.5648,0.0972,-0.0618,0.2602,-0.405,-0.5978,-0.6905,0.0046,-0.0972,-0.0972,-0.3924
2026-06-25 09:15:00+05:30,HINDUNILVR,0.0,0.1437,0.6447,2177.1,2161.0,16.1,0.745,0.6386,0.1766,0.2723,0.7523,0.4046,1.03,0.3081,0.6386,0.7832,0.9469
2026-06-29 09:15:00+05:30,HINDUNILVR,-0.2297,0.0874,2.0417,2189.6,2171.1,18.5,0.8517,0.2026,-0.1208,0.3134,-0.1605,0.5008,0.5008,0.3308,-0.0276,0.0598,0.2626
2026-05-05 09:15:00+05:30,SUNPHARMA,0.3347,0.011,0.4587,1828.5,1805.0,23.5,1.2852,1.225,-0.3916,0.3334,-0.6986,0.0388,-0.1772,0.0886,-0.8944,-0.8835,-0.9053
2026-05-06 09:15:00+05:30,SUNPHARMA,1.0451,-0.1757,1.0182,1837.0,1818.4,18.6,1.0125,0.8928,-0.2593,0.4049,0.2087,0.4779,0.5657,0.7031,0.143,-0.0329,0.4691
2026-05-07 09:15:00+05:30,SUNPHARMA,0.0108,0.0054,1.0943,1857.1,1838.5,18.6,1.0053,0.5026,-0.2493,0.3438,-0.2094,-0.1847,-0.2825,-0.603,-0.4919,-0.4865,-0.4973
2026-05-08 09:15:00+05:30,SUNPHARMA,-0.6001,-0.0818,1.7066,1844.1,1819.2,24.9,1.3666,1.0209,0.3252,0.3729,0.2136,-0.201,-0.0054,0.3694,0.4146,0.3325,0.4859
2026-05-11 09:15:00+05:30,SUNPHARMA,-0.7226,-0.4597,0.4125,1854.0,1825.0,29.0,1.5871,1.0891,0.2751,0.3685,-0.0493,-0.0379,0.2111,1.3426,0.3586,-0.1028,-0.4044
2026-05-12 09:15:00+05:30,SUNPHARMA,0.0,0.1014,2.1252,1878.2,1866.0,12.2,0.6507,0.3413,-0.1247,0.2553,-0.1359,0.2783,0.091,0.107,-0.3413,-0.2402,-0.2509
2026-05-13 09:15:00+05:30,SUNPHARMA,0.0488,0.0814,0.3926,1860.0,1845.7,14.3,0.7748,0.2709,-0.0774,0.4029,-0.3848,-0.5241,-0.3404,-0.1135,0.3198,0.4015,-0.3178
2026-05-14 09:15:00+05:30,SUNPHARMA,1.5574,-0.0548,1.1814,1852.0,1829.7,22.3,1.2041,0.324,0.1863,0.4504,0.5759,-0.3359,0.0325,-0.1733,1.2283,1.1729,0.9792
2026-05-15 09:15:00+05:30,SUNPHARMA,0.8666,-0.3219,1.0078,1874.0,1863.2,10.8,0.5763,0.4589,-0.1142,0.335,0.4619,0.8256,0.6326,0.9274,0.4037,0.0805,0.3227
2026-05-18 09:15:00+05:30,SUNPHARMA,0.0266,-0.0426,0.9833,1878.2,1865.0,13.2,0.7028,0.0905,0.1744,0.2741,-0.0223,-0.1865,-0.1918,0.048,-0.0639,-0.1065,-0.1065
2026-05-19 09:15:00+05:30,SUNPHARMA,-0.1838,0.0053,1.9372,1916.6,1898.8,17.8,0.9366,0.2631,-0.0769,0.3625,0.4827,-0.1574,-0.2309,-0.0315,0.0788,0.084,0.1998
2026-05-20 09:15:00+05:30,SUNPHARMA,-0.2494,0.1967,0.7854,1890.0,1873.6,16.4,0.8723,0.4043,0.2053,0.2498,-0.1088,-0.2861,-0.0159,-0.106,0.1539,0.3509,0.1858
2026-05-21 09:15:00+05:30,SUNPHARMA,0.6383,-0.0585,0.5194,1892.0,1870.3,21.7,1.1469,1.0571,-0.3248,0.3003,-0.418,0.6731,0.1976,0.1549,-0.4255,-0.4838,-0.5842
2026-05-22 09:15:00+05:30,SUNPHARMA,0.8479,-0.1323,0.8856,1903.0,1890.2,12.8,0.6726,0.3678,-0.0211,0.3956,0.4686,-0.4167,-0.9177,-1.4821,0.4769,0.344,0.1056
