Datetime,Symbol,RS_Open,Future_15m,Future_30m,Future_60m,Rank
2026-06-08 12:00:00+05:30,ASIANPAINT.NS,-0.442,-0.3283,-0.0906,0.249,2
2026-06-08 12:15:00+05:30,ASIANPAINT.NS,-0.3742,0.2385,0.5565,0.9843,2
2026-06-08 12:30:00+05:30,ASIANPAINT.NS,0.1544,0.3173,0.3399,0.778,1
2026-06-08 12:45:00+05:30,ASIANPAINT.NS,0.3001,0.0226,0.4254,0.2221,1
2026-06-08 13:00:00+05:30,ASIANPAINT.NS,0.1438,0.4028,0.4366,0.1957,1
2026-06-08 13:15:00+05:30,ASIANPAINT.NS,0.4311,0.0337,-0.2024,-0.1162,1
2026-06-08 13:30:00+05:30,ASIANPAINT.NS,0.2074,-0.2361,-0.2399,0.1012,1
2026-06-08 13:45:00+05:30,ASIANPAINT.NS,-0.2086,-0.0038,0.0864,-0.0413,1
2026-06-08 14:00:00+05:30,ASIANPAINT.NS,0.0453,0.0902,0.3419,0.0526,2
2026-06-08 14:15:00+05:30,ASIANPAINT.NS,0.186,0.2515,-0.1276,-0.3416,1
2026-06-08 14:30:00+05:30,ASIANPAINT.NS,0.1163,-0.3781,-0.2883,0.4118,1
2026-06-08 14:45:00+05:30,ASIANPAINT.NS,-0.3641,0.0902,-0.2142,0.8944,2
2026-06-08 15:00:00+05:30,ASIANPAINT.NS,0.3046,-0.3041,0.7021,0.7622,2
2026-06-08 15:15:00+05:30,ASIANPAINT.NS,-0.158,1.0093,1.111,1.0131,2
2026-06-09 09:15:00+05:30,ASIANPAINT.NS,0.6714,0.1007,0.0597,-0.1454,1
2026-06-09 09:30:00+05:30,ASIANPAINT.NS,0.224,-0.041,-0.0968,-0.3762,2
2026-06-09 09:45:00+05:30,ASIANPAINT.NS,-0.0054,-0.0559,-0.2049,-0.2795,1
2026-06-09 10:00:00+05:30,ASIANPAINT.NS,0.0352,-0.1491,-0.2796,-0.3057,2
2026-06-09 10:15:00+05:30,ASIANPAINT.NS,-0.1295,-0.1307,-0.0747,-0.071,1
2026-06-09 10:30:00+05:30,ASIANPAINT.NS,-0.1356,0.0561,-0.0262,0.5459,2
2026-06-09 10:45:00+05:30,ASIANPAINT.NS,0.0905,-0.0822,0.0037,0.4484,2
2026-06-09 11:00:00+05:30,ASIANPAINT.NS,-0.0434,0.086,0.5722,0.4637,2
2026-06-09 11:15:00+05:30,ASIANPAINT.NS,0.1317,0.4858,0.4447,0.7025,1
2026-06-09 11:30:00+05:30,ASIANPAINT.NS,0.419,-0.0409,-0.1078,0.2901,1
2026-06-09 11:45:00+05:30,ASIANPAINT.NS,-0.1278,-0.067,0.2567,0.2678,2
2026-06-09 12:00:00+05:30,ASIANPAINT.NS,-0.0428,0.3239,0.3983,0.7557,2
2026-06-09 12:15:00+05:30,ASIANPAINT.NS,0.2549,0.0742,0.0111,0.3191,1
2026-06-09 12:30:00+05:30,ASIANPAINT.NS,0.0403,-0.063,0.356,0.3782,1
2026-06-09 12:45:00+05:30,ASIANPAINT.NS,0.0468,0.4193,0.3079,0.3005,1
2026-06-09 13:00:00+05:30,ASIANPAINT.NS,0.2854,-0.1108,0.0222,-0.1035,1
2026-06-09 13:15:00+05:30,ASIANPAINT.NS,-0.1044,0.1332,-0.0074,0.0444,1
2026-06-09 13:30:00+05:30,ASIANPAINT.NS,0.0772,-0.1404,-0.1256,0.2881,1
2026-06-09 13:45:00+05:30,ASIANPAINT.NS,-0.03,0.0148,0.0518,0.1628,2
2026-06-09 14:00:00+05:30,ASIANPAINT.NS,-0.0576,0.037,0.4142,0.1997,2
2026-06-09 14:15:00+05:30,ASIANPAINT.NS,-0.0161,0.3771,0.1109,0.122,2
2026-06-09 14:30:00+05:30,ASIANPAINT.NS,0.2239,-0.2652,-0.2136,0.8803,1
2026-06-09 14:45:00+05:30,ASIANPAINT.NS,-0.3799,0.0517,0.0111,1.0082,2
2026-06-09 15:00:00+05:30,ASIANPAINT.NS,0.1799,-0.0406,1.0963,1.0963,1
2026-06-09 15:15:00+05:30,ASIANPAINT.NS,-0.0899,1.1373,0.997,0.9859,1
2026-06-10 09:15:00+05:30,ASIANPAINT.NS,0.8187,-0.1387,0.0,-0.2884,1
2026-06-10 09:30:00+05:30,ASIANPAINT.NS,-0.2056,0.1389,-0.011,-0.0987,2
2026-06-10 09:45:00+05:30,ASIANPAINT.NS,0.0471,-0.1497,-0.2884,-0.3359,1
2026-06-10 10:00:00+05:30,ASIANPAINT.NS,0.0808,-0.139,-0.0878,0.0183,2
2026-06-10 10:15:00+05:30,ASIANPAINT.NS,-0.148,0.0513,-0.0476,0.1428,2
2026-06-10 10:30:00+05:30,ASIANPAINT.NS,-0.0626,-0.0988,0.1061,-0.0183,1
2026-06-10 10:45:00+05:30,ASIANPAINT.NS,-0.2428,0.2052,0.1905,0.1795,2
2026-06-10 11:00:00+05:30,ASIANPAINT.NS,0.2261,-0.0146,-0.1243,-0.0366,1
2026-06-10 11:15:00+05:30,ASIANPAINT.NS,-0.1061,-0.1097,-0.011,0.0,2
2026-06-10 11:30:00+05:30,ASIANPAINT.NS,-0.1522,0.0988,0.0879,0.1354,2
2026-06-10 11:45:00+05:30,ASIANPAINT.NS,0.1123,-0.011,0.011,0.0585,1
2026-06-10 12:00:00+05:30,ASIANPAINT.NS,0.0594,0.0219,0.0475,0.1573,1
2026-06-10 12:15:00+05:30,ASIANPAINT.NS,0.0965,0.0256,0.0475,0.128,1
2026-06-10 12:30:00+05:30,ASIANPAINT.NS,0.1462,0.0219,0.1097,-0.1133,1
2026-06-10 12:45:00+05:30,ASIANPAINT.NS,-0.127,0.0877,0.0804,-0.2266,1
2026-06-10 13:00:00+05:30,ASIANPAINT.NS,-0.0452,-0.0073,-0.2227,-0.314,1
2026-06-10 13:15:00+05:30,ASIANPAINT.NS,0.0241,-0.2155,-0.3067,-0.398,2
2026-06-10 13:30:00+05:30,ASIANPAINT.NS,-0.0483,-0.0915,-0.0915,-0.4318,1
2026-06-10 13:45:00+05:30,ASIANPAINT.NS,-0.0686,0.0,-0.0916,-0.4103,1
2026-06-10 14:00:00+05:30,ASIANPAINT.NS,0.1363,-0.0916,-0.3407,-0.5861,1
2026-06-10 14:15:00+05:30,ASIANPAINT.NS,-0.0841,-0.2493,-0.319,-0.4546,1
2026-06-10 14:30:00+05:30,ASIANPAINT.NS,-0.0438,-0.0698,-0.2463,-0.7572,2
2026-06-10 14:45:00+05:30,ASIANPAINT.NS,-0.0436,-0.1766,-0.1361,-0.5554,1
2026-06-10 15:00:00+05:30,ASIANPAINT.NS,0.0692,0.0405,-0.5122,-0.6632,1
2026-06-10 15:15:00+05:30,ASIANPAINT.NS,-0.0256,-0.5525,-0.4199,-0.8619,2
2026-06-11 09:15:00+05:30,ASIANPAINT.NS,0.6871,0.1333,-0.1518,-0.2296,1
2026-06-11 09:30:00+05:30,ASIANPAINT.NS,-0.0309,-0.2848,-0.4438,-0.4734,1
2026-06-11 09:45:00+05:30,ASIANPAINT.NS,-0.1541,-0.1595,-0.0779,-0.1706,2
2026-06-11 10:00:00+05:30,ASIANPAINT.NS,-0.3024,0.0817,-0.0297,-0.0074,2
2026-06-11 10:15:00+05:30,ASIANPAINT.NS,-0.1764,-0.1114,-0.0928,0.1039,1
2026-06-11 10:30:00+05:30,ASIANPAINT.NS,-0.1352,0.0186,0.0223,0.1598,1
2026-06-11 10:45:00+05:30,ASIANPAINT.NS,0.1454,0.0037,0.1969,0.1746,1
2026-06-11 11:00:00+05:30,ASIANPAINT.NS,-0.0183,0.1932,0.1375,-0.1895,2
2026-06-11 11:15:00+05:30,ASIANPAINT.NS,-0.0582,-0.0556,-0.0222,-0.3374,1
2026-06-11 11:30:00+05:30,ASIANPAINT.NS,-0.1135,0.0334,-0.3265,-0.3859,2
2026-06-11 11:45:00+05:30,ASIANPAINT.NS,-0.1366,-0.3598,-0.3153,-0.3449,2
2026-06-11 12:00:00+05:30,ASIANPAINT.NS,-0.4722,0.0447,-0.0596,-0.201,2
2026-06-11 12:15:00+05:30,ASIANPAINT.NS,-0.0122,-0.1042,-0.0298,-0.387,2
2026-06-11 12:30:00+05:30,ASIANPAINT.NS,-0.1127,0.0745,-0.1415,-0.1527,2
2026-06-11 12:45:00+05:30,ASIANPAINT.NS,0.0213,-0.2159,-0.3573,-0.1191,1
2026-06-11 13:00:00+05:30,ASIANPAINT.NS,0.001,-0.1417,-0.0112,0.0373,1
2026-06-11 13:15:00+05:30,ASIANPAINT.NS,-0.0661,0.1307,0.2391,0.3175,2
2026-06-11 13:30:00+05:30,ASIANPAINT.NS,0.1503,0.1082,0.0485,0.0149,1
2026-06-11 13:45:00+05:30,ASIANPAINT.NS,0.0726,-0.0596,0.0782,0.0298,1
2026-06-11 14:00:00+05:30,ASIANPAINT.NS,0.0017,0.138,-0.0336,0.2759,1
2026-06-11 14:15:00+05:30,ASIANPAINT.NS,0.0507,-0.1713,-0.0484,0.1936,2
2026-06-11 14:30:00+05:30,ASIANPAINT.NS,0.01,0.1231,0.3096,1.6113,2
2026-06-11 14:45:00+05:30,ASIANPAINT.NS,0.237,0.1863,0.2421,1.1772,1
2026-06-11 15:00:00+05:30,ASIANPAINT.NS,0.1751,0.0558,1.2977,0.8403,1
2026-06-11 15:15:00+05:30,ASIANPAINT.NS,-0.036,1.2412,0.9328,0.8993,1
2026-06-12 09:15:00+05:30,ASIANPAINT.NS,0.2266,-0.3047,-0.4515,-0.0881,1
2026-06-12 09:30:00+05:30,ASIANPAINT.NS,-0.1647,-0.1473,-0.0331,0.9021,2
2026-06-12 09:45:00+05:30,ASIANPAINT.NS,-0.0738,0.1143,0.365,0.9108,1
2026-06-12 10:00:00+05:30,ASIANPAINT.NS,0.0628,0.2504,0.9355,0.9171,2
2026-06-12 10:15:00+05:30,ASIANPAINT.NS,0.2474,0.6833,0.5437,0.2792,1
2026-06-12 10:30:00+05:30,ASIANPAINT.NS,0.6707,-0.1387,-0.0182,-0.4306,1
2026-06-12 10:45:00+05:30,ASIANPAINT.NS,-0.2027,0.1206,-0.2631,-0.1754,2
2026-06-12 11:00:00+05:30,ASIANPAINT.NS,0.0399,-0.3832,-0.4124,-0.4818,1
2026-06-12 11:15:00+05:30,ASIANPAINT.NS,-0.2868,-0.0293,0.0879,0.0403,2
2026-06-12 11:30:00+05:30,ASIANPAINT.NS,-0.0991,0.1173,-0.0696,-0.1576,2
2026-06-12 11:45:00+05:30,ASIANPAINT.NS,0.1021,-0.1867,-0.0476,-0.4246,2
2026-06-12 12:00:00+05:30,ASIANPAINT.NS,-0.0505,0.1394,-0.088,-0.1284,1
2026-06-12 12:15:00+05:30,ASIANPAINT.NS,0.0494,-0.2271,-0.3772,0.1062,1
2026-06-12 12:30:00+05:30,ASIANPAINT.NS,-0.0373,-0.1505,-0.0404,0.8552,2
2026-06-12 12:45:00+05:30,ASIANPAINT.NS,-0.1604,0.1103,0.4852,0.9631,2
2026-06-12 13:00:00+05:30,ASIANPAINT.NS,0.0585,0.3745,0.896,0.9033,1
2026-06-12 13:15:00+05:30,ASIANPAINT.NS,0.1812,0.5195,0.4756,0.6036,1
2026-06-12 13:30:00+05:30,ASIANPAINT.NS,0.1669,-0.0437,0.0073,-0.2038,1
2026-06-12 13:45:00+05:30,ASIANPAINT.NS,-0.1843,0.051,0.1274,-0.1274,2
2026-06-12 14:00:00+05:30,ASIANPAINT.NS,-0.032,0.0764,-0.2111,0.0328,2
2026-06-12 14:15:00+05:30,ASIANPAINT.NS,-0.1197,-0.2873,-0.2545,-0.36,2
2026-06-12 14:30:00+05:30,ASIANPAINT.NS,-0.3451,0.0328,0.2443,3.1107,2
2026-06-12 14:45:00+05:30,ASIANPAINT.NS,-0.1358,0.2114,-0.1057,1.6405,1
2026-06-12 15:00:00+05:30,ASIANPAINT.NS,0.1528,-0.3165,2.8594,1.5643,1
2026-06-12 15:15:00+05:30,ASIANPAINT.NS,-0.3259,3.186,1.7481,1.6313,2
2026-06-15 09:15:00+05:30,ASIANPAINT.NS,1.146,-1.3935,-1.2591,-1.5774,1
2026-06-15 09:30:00+05:30,ASIANPAINT.NS,-1.4437,0.1363,-0.1148,-0.269,2
2026-06-15 09:45:00+05:30,ASIANPAINT.NS,0.2166,-0.2507,-0.3224,-0.5373,1
2026-06-15 10:00:00+05:30,ASIANPAINT.NS,-0.2917,-0.0718,-0.1544,-0.4166,2
2026-06-15 10:15:00+05:30,ASIANPAINT.NS,-0.131,-0.0827,-0.2156,-0.3522,1
2026-06-15 10:30:00+05:30,ASIANPAINT.NS,-0.149,-0.1331,-0.2625,-0.6653,2
2026-06-15 10:45:00+05:30,ASIANPAINT.NS,-0.2243,-0.1296,-0.1368,-0.2449,2
2026-06-15 11:00:00+05:30,ASIANPAINT.NS,0.0247,-0.0072,-0.4039,-0.75,1
2026-06-15 11:15:00+05:30,ASIANPAINT.NS,-0.1024,-0.3967,-0.1082,-0.7862,2
2026-06-15 11:30:00+05:30,ASIANPAINT.NS,-0.3106,0.2896,-0.3476,-0.4127,2
2026-06-15 11:45:00+05:30,ASIANPAINT.NS,0.2717,-0.6354,-0.6787,-0.7726,1
2026-06-15 12:00:00+05:30,ASIANPAINT.NS,-0.51,-0.0436,-0.0654,-0.1998,2
2026-06-15 12:15:00+05:30,ASIANPAINT.NS,0.1229,-0.0218,-0.0945,-0.2326,1
2026-06-15 12:30:00+05:30,ASIANPAINT.NS,-0.0906,-0.0727,-0.1345,-0.2,2
2026-06-15 12:45:00+05:30,ASIANPAINT.NS,-0.0649,-0.0619,-0.1383,0.0509,1
2026-06-15 13:00:00+05:30,ASIANPAINT.NS,-0.1033,-0.0764,-0.0655,-0.0692,2
2026-06-15 13:15:00+05:30,ASIANPAINT.NS,-0.0434,0.0109,0.1894,0.0036,2
2026-06-15 13:30:00+05:30,ASIANPAINT.NS,0.0584,0.1785,-0.0036,-0.1676,1
2026-06-15 13:45:00+05:30,ASIANPAINT.NS,0.1367,-0.1818,-0.1855,-0.4436,1
2026-06-15 14:00:00+05:30,ASIANPAINT.NS,-0.1159,-0.0036,-0.1639,-0.2113,2
2026-06-15 14:15:00+05:30,ASIANPAINT.NS,-0.0796,-0.1603,-0.2587,-0.2987,1
2026-06-15 14:30:00+05:30,ASIANPAINT.NS,-0.2233,-0.0985,-0.0474,0.2773,2
2026-06-15 14:45:00+05:30,ASIANPAINT.NS,0.0152,0.0511,-0.0402,0.263,1
2026-06-15 15:00:00+05:30,ASIANPAINT.NS,0.2101,-0.0913,0.3249,0.4235,2
2026-06-15 15:15:00+05:30,ASIANPAINT.NS,-0.172,0.4166,0.3033,0.6687,2
2026-06-16 09:15:00+05:30,ASIANPAINT.NS,0.0905,-0.1128,0.0982,0.524,1
2026-06-16 09:30:00+05:30,ASIANPAINT.NS,-0.0391,0.2113,0.3643,0.8197,2
2026-06-16 09:45:00+05:30,ASIANPAINT.NS,0.1091,0.1527,0.4253,0.5889,2
2026-06-16 10:00:00+05:30,ASIANPAINT.NS,0.287,0.2722,0.4537,0.1307,1
2026-06-16 10:15:00+05:30,ASIANPAINT.NS,0.118,0.181,0.1629,-0.105,1
2026-06-16 10:30:00+05:30,ASIANPAINT.NS,0.1051,-0.0181,-0.3216,-0.4842,2
2026-06-16 10:45:00+05:30,ASIANPAINT.NS,-0.0375,-0.3036,-0.2674,-0.5457,2
2026-06-16 11:00:00+05:30,ASIANPAINT.NS,-0.1993,0.0363,-0.1631,-0.2864,2
2026-06-16 11:15:00+05:30,ASIANPAINT.NS,0.0937,-0.1993,-0.279,-0.2863,2
2026-06-16 11:30:00+05:30,ASIANPAINT.NS,-0.1822,-0.0799,-0.1235,-0.0036,2
2026-06-16 11:45:00+05:30,ASIANPAINT.NS,-0.1171,-0.0436,-0.0073,-0.069,2
2026-06-16 12:00:00+05:30,ASIANPAINT.NS,-0.002,0.0364,0.12,-0.0109,1
2026-06-16 12:15:00+05:30,ASIANPAINT.NS,-0.0351,0.0836,-0.0618,0.1417,2
2026-06-16 12:30:00+05:30,ASIANPAINT.NS,0.1306,-0.1452,-0.1307,-0.167,1
2026-06-16 12:45:00+05:30,ASIANPAINT.NS,-0.1901,0.0145,0.2036,-0.0291,2
2026-06-16 13:00:00+05:30,ASIANPAINT.NS,-0.0308,0.1891,-0.0364,-0.0509,2
2026-06-16 13:15:00+05:30,ASIANPAINT.NS,0.1025,-0.225,-0.2323,-0.2395,1
2026-06-16 13:30:00+05:30,ASIANPAINT.NS,-0.2169,-0.0073,-0.0145,-0.1055,2
2026-06-16 13:45:00+05:30,ASIANPAINT.NS,-0.0227,-0.0073,-0.0073,-0.16,2
2026-06-16 14:00:00+05:30,ASIANPAINT.NS,-0.1313,0.0,-0.0909,0.0109,1
2026-06-16 14:15:00+05:30,ASIANPAINT.NS,0.0443,-0.0909,-0.1528,-0.0327,1
2026-06-16 14:30:00+05:30,ASIANPAINT.NS,-0.0103,-0.0619,0.1019,0.4151,1
2026-06-16 14:45:00+05:30,ASIANPAINT.NS,-0.1755,0.1639,0.1202,0.47,2
2026-06-16 15:00:00+05:30,ASIANPAINT.NS,0.0997,-0.0436,0.3128,0.3128,1
2026-06-16 15:15:00+05:30,ASIANPAINT.NS,-0.0771,0.3566,0.3493,0.2511,2
2026-06-17 09:15:00+05:30,ASIANPAINT.NS,0.1392,-0.0073,0.0,-0.2103,1
2026-06-17 09:30:00+05:30,ASIANPAINT.NS,-0.1833,0.0073,-0.0979,-0.2067,2
2026-06-17 09:45:00+05:30,ASIANPAINT.NS,-0.0049,-0.1051,-0.2103,-0.4351,1
2026-06-17 10:00:00+05:30,ASIANPAINT.NS,-0.0067,-0.1053,-0.1089,-0.2976,2
2026-06-17 10:15:00+05:30,ASIANPAINT.NS,-0.2009,-0.0036,-0.2253,-0.2398,2
2026-06-17 10:30:00+05:30,ASIANPAINT.NS,-0.0382,-0.2217,-0.189,-0.1672,2
2026-06-17 10:45:00+05:30,ASIANPAINT.NS,-0.1953,0.0328,-0.0146,-0.1748,2
2026-06-17 11:00:00+05:30,ASIANPAINT.NS,0.0146,-0.0473,0.0218,-0.1019,2
2026-06-17 11:15:00+05:30,ASIANPAINT.NS,-0.1053,0.0692,-0.1603,-0.1566,2
2026-06-17 11:30:00+05:30,ASIANPAINT.NS,0.0674,-0.2293,-0.1237,-0.2548,2
2026-06-17 11:45:00+05:30,ASIANPAINT.NS,-0.1305,0.1058,0.0036,0.0146,2
2026-06-17 12:00:00+05:30,ASIANPAINT.NS,0.1324,-0.102,-0.1312,-0.3207,1
2026-06-17 12:15:00+05:30,ASIANPAINT.NS,-0.0761,-0.0292,0.0109,-0.135,2
2026-06-17 12:30:00+05:30,ASIANPAINT.NS,-0.0225,0.0401,-0.1898,0.0912,1
2026-06-17 12:45:00+05:30,ASIANPAINT.NS,0.1078,-0.2298,-0.1459,-0.1386,2
2026-06-17 13:00:00+05:30,ASIANPAINT.NS,-0.1637,0.0841,0.2815,-0.0475,2
2026-06-17 13:15:00+05:30,ASIANPAINT.NS,-0.04,0.1973,0.0073,-0.0913,2
2026-06-17 13:30:00+05:30,ASIANPAINT.NS,0.1088,-0.1896,-0.3281,-0.113,2
2026-06-17 13:45:00+05:30,ASIANPAINT.NS,-0.1694,-0.1388,-0.0986,0.0986,1
2026-06-17 14:00:00+05:30,ASIANPAINT.NS,-0.1535,0.0402,0.2158,0.1683,1
2026-06-17 14:15:00+05:30,ASIANPAINT.NS,0.1345,0.1755,0.1974,0.0256,1
2026-06-17 14:30:00+05:30,ASIANPAINT.NS,0.0718,0.0219,-0.0475,-0.3723,2
2026-06-17 14:45:00+05:30,ASIANPAINT.NS,-0.1307,-0.0693,-0.1715,0.1569,2
2026-06-17 15:00:00+05:30,ASIANPAINT.NS,-0.1174,-0.1022,-0.325,0.3433,2
2026-06-17 15:15:00+05:30,ASIANPAINT.NS,-0.0987,-0.223,0.329,0.3655,1
2026-06-18 09:15:00+05:30,ASIANPAINT.NS,-0.6644,0.5532,0.6704,0.6118,2
2026-06-18 09:30:00+05:30,ASIANPAINT.NS,0.4507,0.1166,0.0364,-0.1166,1
2026-06-18 09:45:00+05:30,ASIANPAINT.NS,0.0701,-0.0801,-0.0582,-0.1055,1
2026-06-18 10:00:00+05:30,ASIANPAINT.NS,-0.1111,0.0219,-0.153,0.2076,2
2026-06-18 10:15:00+05:30,ASIANPAINT.NS,0.0752,-0.1748,-0.0473,-0.1056,1
2026-06-18 10:30:00+05:30,ASIANPAINT.NS,-0.0286,0.1277,0.3611,0.0182,1
2026-06-18 10:45:00+05:30,ASIANPAINT.NS,0.0614,0.2331,-0.0583,-0.0255,1
2026-06-18 11:00:00+05:30,ASIANPAINT.NS,0.3543,-0.2908,-0.3416,-0.149,1
2026-06-18 11:15:00+05:30,ASIANPAINT.NS,-0.2186,-0.051,0.0328,0.0802,2
2026-06-18 11:30:00+05:30,ASIANPAINT.NS,-0.106,0.0839,0.1933,0.1094,1
2026-06-18 11:45:00+05:30,ASIANPAINT.NS,0.0424,0.1093,0.0474,-0.0073,1
2026-06-18 12:00:00+05:30,ASIANPAINT.NS,0.0413,-0.0619,-0.0837,-0.0837,1
2026-06-18 12:15:00+05:30,ASIANPAINT.NS,-0.1707,-0.0219,-0.0546,-0.0619,1
2026-06-18 12:30:00+05:30,ASIANPAINT.NS,-0.0142,-0.0328,0.0,-0.0255,1
2026-06-18 12:45:00+05:30,ASIANPAINT.NS,-0.0614,0.0328,-0.0073,-0.0765,1
2026-06-18 13:00:00+05:30,ASIANPAINT.NS,0.0285,-0.0401,-0.0255,-0.1384,2
2026-06-18 13:15:00+05:30,ASIANPAINT.NS,-0.0044,0.0146,-0.0692,-0.1859,2
2026-06-18 13:30:00+05:30,ASIANPAINT.NS,0.0196,-0.0838,-0.113,-0.2988,2
2026-06-18 13:45:00+05:30,ASIANPAINT.NS,-0.0236,-0.0292,-0.1167,0.0729,1
2026-06-18 14:00:00+05:30,ASIANPAINT.NS,0.0131,-0.0875,-0.186,0.5983,1
2026-06-18 14:15:00+05:30,ASIANPAINT.NS,-0.0505,-0.0986,0.1899,0.5915,2
2026-06-18 14:30:00+05:30,ASIANPAINT.NS,-0.1112,0.2887,0.7858,-0.0219,1
2026-06-18 14:45:00+05:30,ASIANPAINT.NS,0.2019,0.4956,0.4009,-0.3972,1
2026-06-18 15:00:00+05:30,ASIANPAINT.NS,0.2837,-0.0943,-0.8014,-0.7905,1
2026-06-18 15:15:00+05:30,ASIANPAINT.NS,-0.0828,-0.7078,-0.7949,-0.4828,2
2026-06-19 09:15:00+05:30,ASIANPAINT.NS,-0.1592,-0.0877,0.011,-0.0439,2
2026-06-19 09:30:00+05:30,ASIANPAINT.NS,-0.1834,0.0988,0.3147,0.1903,2
2026-06-19 09:45:00+05:30,ASIANPAINT.NS,0.0458,0.2157,-0.0548,0.1755,2
2026-06-19 10:00:00+05:30,ASIANPAINT.NS,0.1192,-0.2699,-0.124,-0.2808,1
2026-06-19 10:15:00+05:30,ASIANPAINT.NS,-0.0887,0.1463,0.2304,-0.0439,2
2026-06-19 10:30:00+05:30,ASIANPAINT.NS,0.1665,0.084,-0.157,-0.1497,1
2026-06-19 10:45:00+05:30,ASIANPAINT.NS,0.1859,-0.2408,-0.2737,-0.2956,1
2026-06-19 11:00:00+05:30,ASIANPAINT.NS,-0.3015,-0.0329,0.0073,-0.0622,2
2026-06-19 11:15:00+05:30,ASIANPAINT.NS,0.0149,0.0402,-0.022,-0.1756,1
2026-06-19 11:30:00+05:30,ASIANPAINT.NS,0.0237,-0.0622,-0.0695,-0.3328,1
2026-06-19 11:45:00+05:30,ASIANPAINT.NS,-0.0254,-0.0073,-0.1537,-0.1976,2
2026-06-19 12:00:00+05:30,ASIANPAINT.NS,-0.0101,-0.1464,-0.2635,-0.2635,1
2026-06-19 12:15:00+05:30,ASIANPAINT.NS,-0.1858,-0.1173,-0.044,-0.0843,2
2026-06-19 12:30:00+05:30,ASIANPAINT.NS,-0.0632,0.0734,0.0,0.1101,1
2026-06-19 12:45:00+05:30,ASIANPAINT.NS,0.0917,-0.0733,-0.0403,0.0623,2
2026-06-19 13:00:00+05:30,ASIANPAINT.NS,-0.0408,0.033,0.1101,-0.0587,1
2026-06-19 13:15:00+05:30,ASIANPAINT.NS,0.0055,0.077,0.1027,-0.1431,2
2026-06-19 13:30:00+05:30,ASIANPAINT.NS,-0.0015,0.0257,-0.1686,-0.0697,1
2026-06-19 13:45:00+05:30,ASIANPAINT.NS,-0.0581,-0.1942,-0.2455,-0.1832,2
2026-06-19 14:00:00+05:30,ASIANPAINT.NS,-0.2967,-0.0514,0.0991,0.2533,2
2026-06-19 14:15:00+05:30,ASIANPAINT.NS,0.0698,0.1506,0.0624,0.3967,1
2026-06-19 14:30:00+05:30,ASIANPAINT.NS,0.0583,-0.088,0.1541,0.1981,1
2026-06-19 14:45:00+05:30,ASIANPAINT.NS,0.1735,0.2423,0.3341,0.1285,2
2026-06-19 15:00:00+05:30,ASIANPAINT.NS,-0.2357,0.0916,0.044,-0.1868,2
2026-06-19 15:15:00+05:30,ASIANPAINT.NS,0.0271,-0.0476,-0.2049,-0.311,1
2026-06-22 09:15:00+05:30,ASIANPAINT.NS,-0.492,-0.1574,-0.2306,-0.3917,2
2026-06-22 09:30:00+05:30,ASIANPAINT.NS,-0.0712,-0.0733,-0.1063,-0.1613,2
2026-06-22 09:45:00+05:30,ASIANPAINT.NS,-0.1203,-0.033,-0.1615,-0.4697,2
2026-06-22 10:00:00+05:30,ASIANPAINT.NS,-0.0631,-0.1285,-0.0551,-0.6313,2
2026-06-22 10:15:00+05:30,ASIANPAINT.NS,-0.1273,0.0735,-0.3087,-0.3455,1
2026-06-22 10:30:00+05:30,ASIANPAINT.NS,0.0738,-0.3819,-0.5766,-0.4738,1
2026-06-22 10:45:00+05:30,ASIANPAINT.NS,-0.4238,-0.1954,-0.0369,-0.1991,2
2026-06-22 11:00:00+05:30,ASIANPAINT.NS,-0.1802,0.1588,0.1034,-0.2475,2
2026-06-22 11:15:00+05:30,ASIANPAINT.NS,0.1127,-0.0553,-0.1623,-0.3135,1
2026-06-22 11:30:00+05:30,ASIANPAINT.NS,0.0167,-0.107,-0.3506,-0.3506,2
2026-06-22 11:45:00+05:30,ASIANPAINT.NS,-0.0749,-0.2438,-0.1515,-0.3066,2
2026-06-22 12:00:00+05:30,ASIANPAINT.NS,-0.1295,0.0926,0.0,-0.2481,2
2026-06-22 12:15:00+05:30,ASIANPAINT.NS,0.0872,-0.0925,-0.1554,-0.5956,1
2026-06-22 12:30:00+05:30,ASIANPAINT.NS,-0.0961,-0.0629,-0.2481,-0.7554,2
2026-06-22 12:45:00+05:30,ASIANPAINT.NS,-0.087,-0.1853,-0.4409,-0.9412,2
2026-06-22 13:00:00+05:30,ASIANPAINT.NS,-0.1417,-0.2561,-0.5086,-0.7536,2
2026-06-22 13:15:00+05:30,ASIANPAINT.NS,-0.2806,-0.2531,-0.5024,-0.3424,2
2026-06-22 13:30:00+05:30,ASIANPAINT.NS,-0.2578,-0.25,-0.2463,0.0634,2
2026-06-22 13:45:00+05:30,ASIANPAINT.NS,-0.2763,0.0037,0.1608,0.0748,2
2026-06-22 14:00:00+05:30,ASIANPAINT.NS,-0.0015,0.1571,0.3105,0.0337,2
2026-06-22 14:15:00+05:30,ASIANPAINT.NS,0.0596,0.1531,-0.0859,-0.1755,1
2026-06-22 14:30:00+05:30,ASIANPAINT.NS,0.1699,-0.2387,-0.2759,-0.7458,1
2026-06-22 14:45:00+05:30,ASIANPAINT.NS,-0.2601,-0.0374,-0.0897,-0.314,2
2026-06-22 15:00:00+05:30,ASIANPAINT.NS,0.0971,-0.0523,-0.4711,0.2243,1
