Datetime,Symbol,Gap,RVOL,ORB_High,ORB_Low,ORB_Range,ORB_Percent,Future_15m,Future_30m,Future_60m,Rank
2026-05-14 09:15:00+05:30,APLAPOLLO.NS,0.6227,1.625,1912.7,1887.5,25.2,1.3216,-1.2621,-2.5877,-2.1863,8
2026-05-15 09:15:00+05:30,APLAPOLLO.NS,0.1005,0.4964,1899.2,1883.1,16.1,0.851,0.2384,0.2702,0.0901,20
2026-05-18 09:15:00+05:30,APLAPOLLO.NS,0.8941,1.1688,1873.3,1853.4,19.9,1.0623,-0.0701,-0.4906,0.1995,18
2026-05-19 09:15:00+05:30,APLAPOLLO.NS,0.4264,1.2628,1884.0,1855.0,29.0,1.5393,0.15,-0.2518,0.3107,6
2026-05-20 09:15:00+05:30,APLAPOLLO.NS,0.9501,3.5636,1845.3,1822.9,22.4,1.2139,-0.3415,-0.1084,-0.1735,9
2026-05-21 09:15:00+05:30,APLAPOLLO.NS,1.1416,0.2631,1878.3,1853.3,25.0,1.331,0.4403,0.1879,-0.0913,4
2026-05-22 09:15:00+05:30,APLAPOLLO.NS,0.3579,0.5159,1865.3,1848.8,16.5,0.8846,-0.3396,-0.3666,0.0593,11
2026-05-25 09:15:00+05:30,APLAPOLLO.NS,0.7958,4.6627,1900.0,1877.9,22.1,1.1632,-0.0845,0.0634,0.1743,5
2026-05-26 09:15:00+05:30,APLAPOLLO.NS,0.0158,0.2686,1897.7,1880.3,17.3999,0.9169,0.0477,0.0159,-0.4873,14
2026-05-27 09:15:00+05:30,APLAPOLLO.NS,0.1117,2.5012,1894.1,1866.0,28.1,1.4964,0.6109,3.7781,3.4727,7
2026-05-29 09:15:00+05:30,APLAPOLLO.NS,1.8582,2.7565,1896.6,1858.9,37.7,1.9878,-0.8469,-1.2997,-0.8735,8
2026-06-01 09:15:00+05:30,APLAPOLLO.NS,0.4094,0.7934,1839.4,1805.1,34.3,1.8647,0.072,0.0,-0.0776,7
2026-06-02 09:15:00+05:30,APLAPOLLO.NS,1.3793,0.7849,1785.8,1766.0,19.8,1.1166,0.1967,0.1518,-0.0506,15
2026-06-03 09:15:00+05:30,APLAPOLLO.NS,0.5935,0.3163,1779.7,1757.3,22.3999,1.2586,-0.1365,-0.3355,-0.0341,12
2026-06-04 09:15:00+05:30,APLAPOLLO.NS,0.432,1.9978,1809.1,1795.8,13.2999,0.7399,-0.2109,-0.0278,0.7438,24
2026-06-05 09:15:00+05:30,APLAPOLLO.NS,0.6359,0.9105,1830.0,1816.9,13.1,0.7198,1.2701,1.2042,1.2317,17
2026-06-08 09:15:00+05:30,APLAPOLLO.NS,1.7722,0.7215,1794.9,1781.0,13.9,0.7764,-0.4457,0.5516,0.7688,24
2026-06-09 09:15:00+05:30,APLAPOLLO.NS,0.5635,0.7278,1829.1,1818.0,11.1,0.6098,-0.1701,-0.472,-0.9165,24
2026-06-10 09:15:00+05:30,APLAPOLLO.NS,0.0556,1.2415,1800.9,1784.8,16.1,0.8944,-0.0223,0.1842,0.201,17
2026-06-11 09:15:00+05:30,APLAPOLLO.NS,0.4933,1.4454,1766.1,1745.7,20.4,1.1623,0.5008,-0.0569,0.1024,9
2026-06-12 09:15:00+05:30,APLAPOLLO.NS,1.5759,1.6549,1807.5,1791.9,15.6,0.8706,-0.0611,-0.5276,-0.5831,15
2026-06-15 09:15:00+05:30,APLAPOLLO.NS,1.6648,0.8147,1850.3,1832.5,17.8,0.962,-0.1035,-0.218,-0.0763,19
2026-06-16 09:15:00+05:30,APLAPOLLO.NS,0.5235,0.7497,1852.9,1842.9,10.0,0.5425,-0.0271,0.396,0.2387,24
2026-06-17 09:15:00+05:30,APLAPOLLO.NS,0.0271,0.7726,1842.5,1826.2,16.3,0.8847,0.2724,0.4576,0.1035,13
2026-06-18 09:15:00+05:30,APLAPOLLO.NS,0.3338,0.2271,1863.7,1849.1,14.6,0.7834,0.0756,0.3782,0.0324,13
2026-06-19 09:15:00+05:30,APLAPOLLO.NS,0.3817,2.1504,1860.7,1846.3,14.3999,0.7771,0.0108,0.0054,-0.2046,14
2026-06-22 09:15:00+05:30,APLAPOLLO.NS,0.3366,1.2379,1878.1,1872.5,5.6,0.2982,-0.2827,-0.064,-0.0107,30
2026-06-23 09:15:00+05:30,APLAPOLLO.NS,0.384,0.8431,1856.2,1845.4,10.7999,0.5818,-0.1994,-0.1455,-0.097,26
2026-06-24 09:15:00+05:30,APLAPOLLO.NS,0.1194,1.3233,1842.3,1832.4,9.9,0.5381,-0.8675,-1.4841,-0.8021,27
2026-06-25 09:15:00+05:30,APLAPOLLO.NS,0.4819,1.1734,1835.4,1801.1,34.3,1.8692,-0.0166,-0.2441,-0.3384,4
2026-04-06 09:15:00+05:30,ASTRAL.NS,2.3817,0.6592,1516.5,1472.2,44.3,2.9212,0.3286,0.3755,0.2615,2
2026-04-07 09:15:00+05:30,ASTRAL.NS,1.2256,0.2805,1515.2,1497.3,17.8999,1.1814,-0.5093,0.291,0.668,20
2026-04-08 09:15:00+05:30,ASTRAL.NS,3.4238,0.8097,1610.0,1585.7,24.3,1.5178,0.126,-0.8192,-1.3863,16
2026-04-09 09:15:00+05:30,ASTRAL.NS,0.5523,1.8928,1553.8,1520.0,33.8,2.2084,-0.8693,-1.4424,-1.0045,4
2026-04-10 09:15:00+05:30,ASTRAL.NS,0.4735,2.1407,1609.0,1570.4,38.6,2.458,1.0632,1.3946,1.0006,1
2026-04-13 09:15:00+05:30,ASTRAL.NS,1.8405,1.1565,1630.0,1587.3,42.7,2.6687,-0.3687,-0.086,0.0184,5
2026-04-15 09:15:00+05:30,ASTRAL.NS,1.4276,0.8958,1660.0,1625.1,34.9,2.1173,-0.338,0.4056,0.9403,1
2026-04-16 09:15:00+05:30,ASTRAL.NS,0.6009,1.4685,1629.9,1590.1,39.8,2.455,-0.6283,-0.9111,-0.7729,2
2026-04-17 09:15:00+05:30,ASTRAL.NS,0.019,1.1843,1594.5,1562.9,31.6,2.0013,-0.814,0.0126,-0.1704,4
2026-04-20 09:15:00+05:30,ASTRAL.NS,1.4189,0.5856,1618.4,1581.0,37.4,2.3304,-1.0239,-0.3785,-1.1356,4
2026-04-21 09:15:00+05:30,ASTRAL.NS,0.44,0.5881,1590.0,1570.2,19.8,1.2501,0.7347,1.0957,1.5707,6
2026-04-22 09:15:00+05:30,ASTRAL.NS,0.265,0.5452,1593.4,1579.1,14.3,0.9046,0.2589,0.4167,0.543,14
2026-04-23 09:15:00+05:30,ASTRAL.NS,0.4899,0.8435,1593.4,1579.8,13.6,0.8583,-0.2658,-0.1455,-0.348,24
2026-04-24 09:15:00+05:30,ASTRAL.NS,0.2222,2.0339,1588.9,1573.1,15.8,1.001,0.5213,0.3814,-0.3496,16
2026-04-27 09:15:00+05:30,ASTRAL.NS,0.1152,0.3753,1586.3,1559.0,27.3,1.7444,0.4205,0.5161,0.1657,7
2026-04-28 09:15:00+05:30,ASTRAL.NS,0.8013,0.7516,1549.9,1541.3,8.6,0.5558,-0.0517,0.1487,-0.6271,28
2026-04-29 09:15:00+05:30,ASTRAL.NS,0.6399,9.421,1600.1,1550.0,50.1,3.2179,-1.5124,-1.3874,-1.8624,2
2026-04-30 09:15:00+05:30,ASTRAL.NS,1.0925,0.2118,1539.1,1526.2,12.9,0.8382,0.6528,0.1175,-0.5027,25
2026-05-04 09:15:00+05:30,ASTRAL.NS,0.2218,1.1454,1551.2,1536.4,14.7999,0.9633,0.7096,1.2064,1.0644,21
2026-05-05 09:15:00+05:30,ASTRAL.NS,0.0321,0.3025,1560.1,1543.8,16.2999,1.0448,0.3236,0.5113,0.0259,16
2026-05-06 09:15:00+05:30,ASTRAL.NS,1.1373,1.4075,1547.4,1533.9,13.5,0.8724,0.2534,0.0975,0.5588,17
2026-05-07 09:15:00+05:30,ASTRAL.NS,0.2581,0.8328,1588.5,1570.9,17.6,1.1107,-0.1264,0.0126,-0.0506,9
2026-05-08 09:15:00+05:30,ASTRAL.NS,0.1338,0.6954,1583.0,1567.0,16.0,1.0211,-0.3605,0.3036,0.4491,19
2026-05-11 09:15:00+05:30,ASTRAL.NS,0.3828,3.5282,1577.0,1561.0,16.0,1.0169,-0.4206,-0.4907,0.2804,19
2026-05-12 09:15:00+05:30,ASTRAL.NS,0.4071,0.3857,1578.5,1557.0,21.5,1.3732,-0.0899,0.2504,0.6933,10
2026-05-13 09:15:00+05:30,ASTRAL.NS,0.9688,4.9666,1544.9,1512.8,32.1,2.1219,-0.5885,0.6539,2.3082,4
2026-05-14 09:15:00+05:30,ASTRAL.NS,0.5052,0.6635,1558.9,1544.8,14.1,0.9086,-0.9917,-1.4747,-0.9853,18
2026-05-15 09:15:00+05:30,ASTRAL.NS,0.4804,0.5538,1570.7,1550.1,20.6,1.3131,1.5886,1.7494,1.4664,10
2026-05-18 09:15:00+05:30,ASTRAL.NS,0.8963,0.8131,1536.9,1524.3,12.6,0.8198,0.059,0.0328,-0.5244,26
2026-05-19 09:15:00+05:30,ASTRAL.NS,1.1969,10.4672,1527.2,1477.2,50.0,3.274,-1.3303,-2.5002,-3.2221,1
2026-05-20 09:15:00+05:30,ASTRAL.NS,0.1177,0.5944,1460.5,1442.3,18.2,1.2619,0.151,0.2814,-0.0686,8
2026-05-21 09:15:00+05:30,ASTRAL.NS,1.794,0.5662,1475.8,1461.4,14.4,0.9799,-0.0409,0.2928,0.606,10
2026-05-22 09:15:00+05:30,ASTRAL.NS,0.3108,0.5329,1497.6,1484.6,13.0,0.8757,-0.3148,0.7166,1.5337,12
2026-05-25 09:15:00+05:30,ASTRAL.NS,1.3232,1.0293,1562.1,1550.0,12.1,0.7746,-0.4496,0.3276,0.045,15
2026-05-26 09:15:00+05:30,ASTRAL.NS,0.1868,0.3468,1559.1,1545.6,13.5,0.8681,0.5675,0.877,0.4837,16
2026-05-27 09:15:00+05:30,ASTRAL.NS,0.3885,1.2526,1587.1,1575.2,11.9,0.755,-0.5372,-0.4487,0.0885,20
2026-05-29 09:15:00+05:30,ASTRAL.NS,0.1626,2.799,1607.8,1590.1,17.7001,1.109,-0.3016,0.2891,0.088,18
2026-06-01 09:15:00+05:30,ASTRAL.NS,0.714,0.5501,1594.0,1565.0,29.0,1.8193,-0.3834,-0.3578,-0.6901,9
2026-06-02 09:15:00+05:30,ASTRAL.NS,1.0392,2.3067,1523.9,1504.0,19.9,1.3143,0.1522,0.225,0.2845,9
2026-06-03 09:15:00+05:30,ASTRAL.NS,0.7271,0.9741,1537.8,1517.9,19.9,1.2941,0.4111,-0.1631,-0.4959,11
2026-06-04 09:15:00+05:30,ASTRAL.NS,0.2211,0.7561,1543.2,1526.0,17.2,1.1162,-0.1364,-0.013,-0.2079,17
2026-06-05 09:15:00+05:30,ASTRAL.NS,0.0323,0.6274,1560.2,1545.1,15.1,0.9743,-0.3596,-0.5651,-0.2055,10
2026-06-08 09:15:00+05:30,ASTRAL.NS,1.2378,0.6616,1512.0,1493.0,19.0,1.2667,-0.0397,1.073,1.3843,16
2026-06-09 09:15:00+05:30,ASTRAL.NS,0.4632,0.5564,1523.7,1514.1,9.6,0.6323,0.2507,0.6794,0.4617,23
2026-06-10 09:15:00+05:30,ASTRAL.NS,0.2752,2.3768,1534.4,1521.1,13.3,0.8692,1.1411,0.8525,0.4197,20
2026-06-11 09:15:00+05:30,ASTRAL.NS,0.4129,0.7313,1504.4,1490.0,14.4,0.963,0.7731,0.3732,0.9864,18
2026-06-12 09:15:00+05:30,ASTRAL.NS,1.5837,1.4318,1523.9,1510.4,13.5,0.8918,0.1251,0.0593,0.1712,14
2026-06-15 09:15:00+05:30,ASTRAL.NS,1.7819,2.489,1541.8,1518.0,23.8,1.5547,-0.4164,-0.8198,-0.8523,6
2026-06-16 09:15:00+05:30,ASTRAL.NS,0.5378,0.282,1562.3,1542.6,19.7001,1.2696,0.0386,0.6111,0.6948,4
2026-06-17 09:15:00+05:30,ASTRAL.NS,0.417,0.8922,1571.9,1551.1,20.8,1.3289,-0.7464,-0.6563,-0.7979,6
2026-06-18 09:15:00+05:30,ASTRAL.NS,0.3194,1.072,1580.9,1568.5,12.4,0.7897,-0.0955,0.1336,-0.3246,12
2026-06-19 09:15:00+05:30,ASTRAL.NS,0.5623,0.8563,1556.1,1542.5,13.6,0.874,-0.375,-0.097,0.0517,10
2026-06-22 09:15:00+05:30,ASTRAL.NS,0.3761,1.8747,1562.0,1546.5,15.5,1.0014,-0.3976,-0.372,-0.4553,8
2026-06-23 09:15:00+05:30,ASTRAL.NS,0.0514,0.7,1573.8,1557.0,16.8,1.079,-0.3183,-0.3883,-0.6429,10
2026-06-24 09:15:00+05:30,ASTRAL.NS,0.4332,2.3849,1530.0,1516.0,14.0,0.915,0.0459,0.0328,0.7349,11
2026-06-25 09:15:00+05:30,ASTRAL.NS,0.0455,1.689,1536.0,1505.5,30.5,1.9857,-0.106,-0.3313,-0.4506,2
2026-04-06 09:15:00+05:30,AUROPHARMA.NS,0.7496,1.1979,1356.5,1319.0,37.5,2.7902,-0.4508,-0.1352,0.1653,4
2026-04-07 09:15:00+05:30,AUROPHARMA.NS,0.2611,0.8915,1349.6,1334.8,14.7999,1.1013,-0.2677,0.0223,0.6543,25
2026-04-08 09:15:00+05:30,AUROPHARMA.NS,1.3835,0.5718,1349.9,1337.6,12.3,0.9122,-0.1043,-1.155,-1.6542,28
2026-04-09 09:15:00+05:30,AUROPHARMA.NS,0.1123,0.7568,1335.0,1325.3,9.7,0.7269,-0.0753,-0.3237,0.0678,29
2026-04-10 09:15:00+05:30,AUROPHARMA.NS,0.2987,1.1161,1350.9,1338.8,12.1,0.9008,0.4607,0.3046,0.1486,24
2026-04-13 09:15:00+05:30,AUROPHARMA.NS,1.1537,1.5119,1350.6,1334.4,16.2,1.212,-0.3053,0.2457,0.4393,24
2026-04-15 09:15:00+05:30,AUROPHARMA.NS,0.7836,0.9329,1359.4,1346.7,12.7001,0.9404,0.3029,0.096,0.4949,23
2026-04-16 09:15:00+05:30,AUROPHARMA.NS,1.011,1.2027,1388.9,1374.3,14.6,1.0513,0.1162,-0.1235,-0.1816,17
2026-04-17 09:15:00+05:30,AUROPHARMA.NS,0.0793,1.0052,1394.9,1383.6,11.3,0.8141,-0.7186,-0.1437,-0.2156,22
2026-04-20 09:15:00+05:30,AUROPHARMA.NS,0.578,0.667,1392.0,1366.8,25.2,1.8103,-0.8282,-0.6482,-1.4044,9
2026-04-21 09:15:00+05:30,AUROPHARMA.NS,0.2856,0.3597,1383.6,1369.3,14.2999,1.0443,-0.116,-0.174,-0.1885,10
2026-04-22 09:15:00+05:30,AUROPHARMA.NS,0.3736,1.6384,1394.3,1383.5,10.8,0.7789,-0.0072,-0.0431,0.28,17
2026-04-23 09:15:00+05:30,AUROPHARMA.NS,0.5141,2.614,1428.9,1412.7,16.2001,1.1467,1.2405,1.2686,1.0723,14
2026-04-24 09:15:00+05:30,AUROPHARMA.NS,0.1881,0.5767,1444.5,1430.1,14.4,1.0013,-0.5406,-0.5822,-0.8109,15
2026-04-27 09:15:00+05:30,AUROPHARMA.NS,1.5255,0.6919,1422.0,1390.5,31.5,2.2592,1.2282,1.5405,0.8093,3
2026-04-28 09:15:00+05:30,AUROPHARMA.NS,0.3521,0.4339,1423.7,1414.0,9.7,0.6855,-0.1269,0.0352,0.4228,25
2026-04-29 09:15:00+05:30,AUROPHARMA.NS,0.2035,1.7214,1432.0,1413.5,18.5,1.2956,0.007,-0.4513,-0.4725,10
2026-04-30 09:15:00+05:30,AUROPHARMA.NS,0.6652,1.0656,1399.0,1386.9,12.1,0.8713,0.6185,0.2877,-0.5106,23
2026-05-04 09:15:00+05:30,AUROPHARMA.NS,0.4678,1.1051,1396.0,1380.3,15.7,1.1246,0.7287,0.4762,0.2814,16
2026-05-05 09:15:00+05:30,AUROPHARMA.NS,0.5378,1.9296,1379.9,1367.6,12.3,0.8987,0.0072,0.2174,0.4131,18
2026-05-06 09:15:00+05:30,AUROPHARMA.NS,0.1259,1.5476,1455.0,1431.7,23.3,1.6274,-0.1451,-0.0829,1.2986,6
2026-05-07 09:15:00+05:30,AUROPHARMA.NS,0.3367,0.6007,1496.8,1477.0,19.8,1.3378,0.1415,-0.1482,0.6739,6
2026-05-08 09:15:00+05:30,AUROPHARMA.NS,0.1825,0.8207,1498.0,1482.3,15.7,1.0592,-0.248,0.2547,0.7841,17
2026-05-11 09:15:00+05:30,AUROPHARMA.NS,0.0403,2.026,1504.8,1480.7,24.1001,1.6206,-0.9212,-0.9212,-0.5073,5
2026-05-12 09:15:00+05:30,AUROPHARMA.NS,0.0067,0.3398,1492.0,1479.4,12.6,0.8497,0.175,0.5047,0.2355,23
2026-05-13 09:15:00+05:30,AUROPHARMA.NS,0.8184,0.7584,1502.9,1490.2,12.7001,0.845,-0.1807,-0.5286,0.0602,25
2026-05-14 09:15:00+05:30,AUROPHARMA.NS,0.5676,3.0013,1525.8,1506.0,19.8,1.3147,-0.7026,-1.2344,-1.0768,9
2026-05-15 09:15:00+05:30,AUROPHARMA.NS,0.2047,0.3932,1517.4,1504.7,12.7001,0.837,0.3253,0.2656,1.0756,21
2026-05-18 09:15:00+05:30,AUROPHARMA.NS,0.1058,2.5963,1524.7,1507.8,16.8999,1.1167,-0.3763,-0.9375,-1.2148,15
2026-05-19 09:15:00+05:30,AUROPHARMA.NS,0.1602,0.631,1514.4,1500.5,13.9,0.9264,0.1725,0.2124,0.7765,19
2026-05-20 09:15:00+05:30,AUROPHARMA.NS,0.5024,0.5637,1521.6,1505.2,16.4,1.0896,0.0132,0.9744,0.5004,13
2026-05-21 09:15:00+05:30,AUROPHARMA.NS,0.6788,1.7576,1528.5,1516.1,12.4,0.8116,0.6954,0.9118,0.9643,17
2026-05-22 09:15:00+05:30,AUROPHARMA.NS,2.2079,3.8042,1514.8,1480.2,34.6001,2.2841,0.1012,0.4725,-0.5332,1
2026-05-25 09:15:00+05:30,AUROPHARMA.NS,0.5535,0.5747,1455.4,1443.2,12.2001,0.8383,0.0967,0.6285,0.1727,13
2026-05-26 09:15:00+05:30,AUROPHARMA.NS,0.0275,0.4818,1463.7,1450.0,13.7,0.9416,-0.2539,-0.3157,-0.3088,12
2026-05-27 09:15:00+05:30,AUROPHARMA.NS,0.4722,0.5683,1472.3,1459.0,13.3,0.9059,-0.6365,-0.568,-0.6296,17
2026-05-29 09:15:00+05:30,AUROPHARMA.NS,0.007,2.0913,1450.5,1436.0,14.5,1.0097,-0.2764,-0.2349,-0.3731,22
2026-06-01 09:15:00+05:30,AUROPHARMA.NS,1.1793,0.7926,1448.5,1432.9,15.6,1.0887,0.5137,0.0139,-0.1874,21
2026-06-02 09:15:00+05:30,AUROPHARMA.NS,0.293,0.6043,1443.2,1429.8,13.3999,0.9319,0.7259,0.8097,0.2234,22
2026-06-03 09:15:00+05:30,AUROPHARMA.NS,0.2449,1.8142,1437.7,1420.7,17.0,1.1867,0.5573,1.0101,0.1463,14
2026-06-04 09:15:00+05:30,AUROPHARMA.NS,0.3194,0.347,1445.0,1432.4,12.6,0.872,0.4581,0.8746,1.069,22
2026-06-05 09:15:00+05:30,AUROPHARMA.NS,1.3323,11.7501,1496.4,1475.0,21.4,1.4429,0.0673,-0.0808,-0.4443,2
2026-06-08 09:15:00+05:30,AUROPHARMA.NS,0.4115,0.0727,1469.4,1450.5,18.9,1.3017,0.1022,0.5723,-0.0545,14
2026-06-09 09:15:00+05:30,AUROPHARMA.NS,0.0207,2.6414,1467.5,1451.0,16.5,1.1363,-0.4368,-0.273,-0.2389,9
2026-06-10 09:15:00+05:30,AUROPHARMA.NS,0.3958,2.2453,1450.7,1438.5,12.2,0.8439,0.3681,0.4376,1.6879,22
2026-06-11 09:15:00+05:30,AUROPHARMA.NS,0.1644,0.1843,1467.5,1459.7,7.8,0.5334,0.3618,-0.0478,0.0751,30
2026-06-12 09:15:00+05:30,AUROPHARMA.NS,0.6215,1.9874,1478.0,1466.8,11.2,0.7602,0.0068,-0.2369,-0.264,17
2026-06-15 09:15:00+05:30,AUROPHARMA.NS,0.4957,2.2034,1468.5,1451.2,17.3,1.1805,-0.8172,-1.43,-1.2394,12
2026-06-16 09:15:00+05:30,AUROPHARMA.NS,0.0071,0.3693,1408.4,1401.8,6.6,0.4686,-0.057,-0.0143,-0.1781,27
2026-06-17 09:15:00+05:30,AUROPHARMA.NS,0.9451,3.7433,1431.9,1407.5,24.4,1.7306,-0.3632,-0.8452,-0.7404,3
2026-06-18 09:15:00+05:30,AUROPHARMA.NS,0.3018,0.6353,1437.4,1416.1,21.3,1.4902,-0.4323,-0.7182,-0.6624,1
2026-06-19 09:15:00+05:30,AUROPHARMA.NS,0.6368,1.2718,1470.0,1450.9,19.1,1.3137,0.0206,0.343,0.4528,2
2026-06-22 09:15:00+05:30,AUROPHARMA.NS,0.1067,0.8834,1511.0,1495.7,15.3,1.0193,0.0932,-0.4525,-0.9049,7
2026-06-23 09:15:00+05:30,AUROPHARMA.NS,0.7239,2.2462,1527.8,1502.7,25.1001,1.6703,-0.0658,0.0197,-0.0592,1
2026-06-24 09:15:00+05:30,AUROPHARMA.NS,0.2931,0.4128,1549.8,1539.0,10.8,0.7013,0.0065,-0.2846,-0.2135,20
2026-06-25 09:15:00+05:30,AUROPHARMA.NS,0.0781,0.8486,1549.6,1538.1,11.5,0.7477,0.1228,0.4525,-0.0905,14
2026-04-06 09:15:00+05:30,CGPOWER.NS,0.0147,0.7519,688.75,672.25,16.5,2.4194,0.6304,0.9344,0.2596,9
2026-04-07 09:15:00+05:30,CGPOWER.NS,0.6838,2.0898,682.6,671.75,10.85,1.5895,-0.8185,-0.5973,0.2802,13
2026-04-08 09:15:00+05:30,CGPOWER.NS,3.4947,0.8859,720.9,713.2,7.7,1.0722,0.96,1.1842,1.8569,26
2026-04-09 09:15:00+05:30,CGPOWER.NS,0.1101,1.3261,734.85,719.25,15.6,2.1502,-1.2861,-2.1162,-1.6399,5
2026-04-10 09:15:00+05:30,CGPOWER.NS,1.2378,0.4821,735.35,724.15,11.2,1.5387,0.1447,0.1033,-0.248,10
2026-04-13 09:15:00+05:30,CGPOWER.NS,2.148,1.6339,726.6,705.25,21.35,2.9946,-0.6331,-0.585,0.0757,3
2026-04-15 09:15:00+05:30,CGPOWER.NS,1.6061,0.8026,736.85,727.5,9.35,1.2852,0.8398,1.4064,1.5635,17
2026-04-16 09:15:00+05:30,CGPOWER.NS,1.2366,2.6664,759.5,754.35,5.15,0.6801,-0.462,0.099,0.1386,28
2026-04-17 09:15:00+05:30,CGPOWER.NS,0.5358,0.4889,761.2,749.25,11.95,1.5725,-0.467,-0.3749,0.9997,7
2026-04-20 09:15:00+05:30,CGPOWER.NS,0.0968,1.2316,779.7,764.2,15.5,1.9986,-0.5361,-0.0129,2.7324,7
2026-04-21 09:15:00+05:30,CGPOWER.NS,0.6289,0.8671,807.8,798.3,9.5,1.1875,0.2618,0.9349,0.455,8
2026-04-22 09:15:00+05:30,CGPOWER.NS,0.2291,0.7744,810.25,805.0,5.25,0.6516,0.0868,-0.2542,2.1017,26
2026-04-23 09:15:00+05:30,CGPOWER.NS,0.0789,1.4443,833.8,821.85,11.95,1.4485,0.012,0.0962,0.1083,5
2026-04-24 09:15:00+05:30,CGPOWER.NS,0.6624,1.2577,846.05,831.5,14.55,1.7253,-0.5809,-1.4911,-1.2336,4
2026-04-27 09:15:00+05:30,CGPOWER.NS,0.3333,0.2847,834.7,825.25,9.45,1.1417,0.0121,0.1753,-0.0665,17
2026-04-28 09:15:00+05:30,CGPOWER.NS,0.7089,0.7824,828.8,821.9,6.9,0.8374,-0.109,0.3997,0.6238,18
2026-04-29 09:15:00+05:30,CGPOWER.NS,0.5352,2.2878,839.8,833.5,6.3,0.7536,-0.1372,-0.3936,-0.4413,21
2026-04-30 09:15:00+05:30,CGPOWER.NS,0.6121,1.2859,820.0,812.05,7.95,0.9695,0.6236,0.3424,-1.3756,19
2026-05-04 09:15:00+05:30,CGPOWER.NS,0.602,0.7754,824.4,817.25,7.15,0.8731,-0.0061,0.0488,0.2624,24
2026-05-05 09:15:00+05:30,CGPOWER.NS,0.7915,1.1757,806.35,795.95,10.4,1.3066,1.5078,1.5203,1.4268,10
2026-05-06 09:15:00+05:30,CGPOWER.NS,0.6526,2.9994,832.8,805.55,27.25,3.2721,0.6579,1.589,2.2159,1
2026-05-07 09:15:00+05:30,CGPOWER.NS,2.1176,2.9737,853.0,830.2,22.8,2.7094,0.2824,0.9766,1.0119,3
2026-05-08 09:15:00+05:30,CGPOWER.NS,0.1339,0.1171,863.1,853.5,9.6,1.116,0.5898,0.1285,0.2044,15
2026-05-11 09:15:00+05:30,CGPOWER.NS,0.2858,2.1597,886.35,863.0,23.35,2.6771,0.3174,-0.9407,0.3347,1
2026-05-12 09:15:00+05:30,CGPOWER.NS,0.0117,0.4486,863.3,852.75,10.55,1.2295,-0.0938,-0.129,-0.5101,14
2026-05-13 09:15:00+05:30,CGPOWER.NS,0.365,0.897,840.4,832.45,7.95,0.955,-0.6466,0.3413,-0.0659,21
2026-05-14 09:15:00+05:30,CGPOWER.NS,0.8205,0.6644,855.9,848.15,7.75,0.9075,-0.8289,-2.0576,-2.1693,19
2026-05-15 09:15:00+05:30,CGPOWER.NS,0.4892,0.9499,848.0,833.35,14.65,1.7356,0.9151,0.9031,0.9988,5
2026-05-18 09:15:00+05:30,CGPOWER.NS,1.8585,1.3099,825.85,819.1,6.75,0.822,-0.4088,-0.9213,-1.0739,25
2026-05-19 09:15:00+05:30,CGPOWER.NS,0.5997,0.8957,816.0,807.9,8.1,0.9956,-0.4535,-0.6006,0.6128,17
2026-05-20 09:15:00+05:30,CGPOWER.NS,0.0976,0.4432,818.6,812.6,6.0,0.733,-0.0061,0.8023,1.4759,22
2026-05-21 09:15:00+05:30,CGPOWER.NS,1.121,3.7299,866.0,857.55,8.45,0.9758,0.3082,-0.1221,0.0349,11
2026-05-22 09:15:00+05:30,CGPOWER.NS,0.3066,0.3528,866.9,860.7,6.2,0.7152,0.2841,-0.0928,-0.4812,19
2026-05-25 09:15:00+05:30,CGPOWER.NS,0.8428,1.8122,877.0,869.25,7.75,0.8872,0.1653,0.7526,0.0456,11
2026-05-26 09:15:00+05:30,CGPOWER.NS,0.0058,0.9101,873.65,864.95,8.7,1.0025,-0.3724,-0.0115,0.8136,8
2026-05-27 09:15:00+05:30,CGPOWER.NS,0.2328,5.6794,906.85,882.8,24.05,2.7243,0.5685,1.1093,0.872,1
2026-05-29 09:15:00+05:30,CGPOWER.NS,0.7542,0.7874,943.2,928.9,14.3,1.5183,-0.5981,-1.1748,-1.2176,10
2026-06-01 09:15:00+05:30,CGPOWER.NS,0.8468,0.5221,928.95,917.25,11.7,1.2595,-1.0309,-2.0673,-2.1053,14
2026-06-02 09:15:00+05:30,CGPOWER.NS,0.3356,1.0477,898.15,883.5,14.65,1.6332,0.3203,1.1127,1.4161,5
2026-06-03 09:15:00+05:30,CGPOWER.NS,0.407,0.6082,914.45,899.95,14.5,1.5887,0.2926,-0.1988,-0.3644,5
2026-06-04 09:15:00+05:30,CGPOWER.NS,0.8601,3.2202,925.85,907.5,18.35,2.0062,0.3135,0.4649,1.1297,4
2026-06-05 09:15:00+05:30,CGPOWER.NS,1.1675,0.8113,952.0,939.45,12.55,1.3227,0.839,-0.4407,-0.4301,4
2026-06-08 09:15:00+05:30,CGPOWER.NS,2.0466,0.782,928.0,903.0,25.0,2.7205,-0.0377,0.2371,0.3557,2
2026-06-09 09:15:00+05:30,CGPOWER.NS,1.4199,0.401,916.0,906.3,9.7,1.0651,0.1484,0.4067,0.8519,10
2026-06-10 09:15:00+05:30,CGPOWER.NS,0.2352,1.5837,913.25,899.15,14.1,1.546,0.1385,0.1163,0.3268,7
