Datetime,Symbol,RVOL,Future_15m,Future_30m,Future_60m,Rank
2026-05-29 09:45:00+05:30,BRITANNIA.NS,2.1983,0.0,-0.1134,-0.104,8
2026-05-29 10:00:00+05:30,BRITANNIA.NS,1.6843,-0.1134,-0.0189,-0.0567,6
2026-05-29 10:15:00+05:30,BRITANNIA.NS,2.9993,0.0946,0.0095,-0.0095,2
2026-05-29 10:30:00+05:30,BRITANNIA.NS,0.7833,-0.0851,-0.0378,-0.208,12
2026-05-29 10:45:00+05:30,BRITANNIA.NS,1.094,0.0473,-0.0189,-0.0095,10
2026-05-29 11:00:00+05:30,BRITANNIA.NS,0.3137,-0.0662,-0.1703,0.1135,29
2026-05-29 11:15:00+05:30,BRITANNIA.NS,1.6885,-0.1041,0.0095,0.3029,3
2026-05-29 11:30:00+05:30,BRITANNIA.NS,0.613,0.1137,0.2843,0.3222,23
2026-05-29 11:45:00+05:30,BRITANNIA.NS,0.6789,0.1704,0.2934,0.1704,16
2026-05-29 12:00:00+05:30,BRITANNIA.NS,0.8879,0.1228,0.0378,-0.1795,12
2026-05-29 12:15:00+05:30,BRITANNIA.NS,1.8414,-0.0849,-0.1227,-0.3114,3
2026-05-29 12:30:00+05:30,BRITANNIA.NS,1.0052,-0.0378,-0.2172,-0.0472,9
2026-05-29 12:45:00+05:30,BRITANNIA.NS,1.1376,-0.1795,-0.189,-0.1134,7
2026-05-29 13:00:00+05:30,BRITANNIA.NS,0.7711,-0.0095,0.1704,-0.3124,12
2026-05-29 13:15:00+05:30,BRITANNIA.NS,1.5433,0.1799,0.0757,-0.3029,5
2026-05-29 13:30:00+05:30,BRITANNIA.NS,0.2901,-0.1039,-0.4819,-0.5575,27
2026-05-29 13:45:00+05:30,BRITANNIA.NS,0.7624,-0.3784,-0.3784,-0.7094,9
2026-05-29 14:00:00+05:30,BRITANNIA.NS,1.3128,0.0,-0.076,-1.2343,8
2026-05-29 14:15:00+05:30,BRITANNIA.NS,0.261,-0.076,-0.3323,-0.6836,30
2026-05-29 14:30:00+05:30,BRITANNIA.NS,0.7935,-0.2566,-1.1593,-1.4823,19
2026-05-29 14:45:00+05:30,BRITANNIA.NS,6.4352,-0.905,-0.3525,-1.2861,1
2026-05-29 15:00:00+05:30,BRITANNIA.NS,27.5696,0.5576,-0.3269,-0.1057,13
2026-05-29 15:15:00+05:30,BRITANNIA.NS,10.6734,-0.8795,-0.9369,-0.3537,16
2026-06-01 09:15:00+05:30,BRITANNIA.NS,0.1624,-0.0579,0.2218,0.5112,20
2026-06-01 09:30:00+05:30,BRITANNIA.NS,0.1179,0.2799,0.5887,0.4825,26
2026-06-01 09:45:00+05:30,BRITANNIA.NS,0.0997,0.308,0.2887,0.3849,24
2026-06-01 10:00:00+05:30,BRITANNIA.NS,0.206,-0.0192,-0.1055,0.0576,14
2026-06-01 10:15:00+05:30,BRITANNIA.NS,0.099,-0.0864,0.096,0.048,21
2026-06-01 10:30:00+05:30,BRITANNIA.NS,0.0372,0.1825,0.1633,0.048,29
2026-06-01 10:45:00+05:30,BRITANNIA.NS,0.0668,-0.0192,-0.0479,-0.2205,24
2026-06-01 11:00:00+05:30,BRITANNIA.NS,0.0999,-0.0288,-0.1151,-0.2781,18
2026-06-01 11:15:00+05:30,BRITANNIA.NS,0.139,-0.0863,-0.1726,-0.4604,15
2026-06-01 11:30:00+05:30,BRITANNIA.NS,0.0805,-0.0864,-0.1632,-0.4608,23
2026-06-01 11:45:00+05:30,BRITANNIA.NS,0.1924,-0.0769,-0.2882,-0.4612,10
2026-06-01 12:00:00+05:30,BRITANNIA.NS,0.3186,-0.2115,-0.2981,-0.5577,4
2026-06-01 12:15:00+05:30,BRITANNIA.NS,0.0971,-0.0867,-0.1734,-0.2313,18
2026-06-01 12:30:00+05:30,BRITANNIA.NS,0.0855,-0.0868,-0.2604,-0.1061,21
2026-06-01 12:45:00+05:30,BRITANNIA.NS,0.0824,-0.1737,-0.0579,-0.2124,20
2026-06-01 13:00:00+05:30,BRITANNIA.NS,0.099,0.116,0.1547,-0.0387,22
2026-06-01 13:15:00+05:30,BRITANNIA.NS,0.1569,0.0386,-0.1545,-0.0193,12
2026-06-01 13:30:00+05:30,BRITANNIA.NS,0.4046,-0.1931,-0.1931,0.1738,3
2026-06-01 13:45:00+05:30,BRITANNIA.NS,0.0799,0.0,0.1354,0.2805,22
2026-06-01 14:00:00+05:30,BRITANNIA.NS,0.1762,0.1354,0.3676,-0.2999,25
2026-06-01 14:15:00+05:30,BRITANNIA.NS,1.3926,0.2318,0.1449,-0.3574,8
2026-06-01 14:30:00+05:30,BRITANNIA.NS,0.9786,-0.0867,-0.665,-1.4264,15
2026-06-01 14:45:00+05:30,BRITANNIA.NS,1.4119,-0.5788,-0.5016,-1.5048,18
2026-06-01 15:00:00+05:30,BRITANNIA.NS,4.0393,0.0776,-0.7665,-0.9217,11
2026-06-01 15:15:00+05:30,BRITANNIA.NS,3.563,-0.8434,-1.0082,-0.9598,17
2026-06-02 09:15:00+05:30,BRITANNIA.NS,1.2891,-0.1662,-0.1564,-0.2249,16
2026-06-02 09:30:00+05:30,BRITANNIA.NS,1.4942,0.0098,0.049,-0.049,19
2026-06-02 09:45:00+05:30,BRITANNIA.NS,1.4921,0.0392,-0.0685,-0.3819,11
2026-06-02 10:00:00+05:30,BRITANNIA.NS,1.0516,-0.1077,-0.0979,-0.5482,15
2026-06-02 10:15:00+05:30,BRITANNIA.NS,1.1377,0.0098,-0.3136,-0.2842,11
2026-06-02 10:30:00+05:30,BRITANNIA.NS,1.0824,-0.3233,-0.4507,0.0588,9
2026-06-02 10:45:00+05:30,BRITANNIA.NS,1.1486,-0.1278,0.0295,0.2064,12
2026-06-02 11:00:00+05:30,BRITANNIA.NS,0.6044,0.1575,0.5118,0.0295,16
2026-06-02 11:15:00+05:30,BRITANNIA.NS,0.8052,0.3538,0.1769,0.0983,11
2026-06-02 11:30:00+05:30,BRITANNIA.NS,1.0585,-0.1763,-0.4798,0.1665,6
2026-06-02 11:45:00+05:30,BRITANNIA.NS,0.6849,-0.3041,-0.0785,0.4512,14
2026-06-02 12:00:00+05:30,BRITANNIA.NS,0.6067,0.2263,0.6494,0.8167,19
2026-06-02 12:15:00+05:30,BRITANNIA.NS,0.7092,0.4221,0.5301,0.6676,8
2026-06-02 12:30:00+05:30,BRITANNIA.NS,0.9483,0.1075,0.1662,0.1369,6
2026-06-02 12:45:00+05:30,BRITANNIA.NS,0.8264,0.0586,0.1367,0.1367,13
2026-06-02 13:00:00+05:30,BRITANNIA.NS,0.5241,0.0781,-0.0293,0.1074,22
2026-06-02 13:15:00+05:30,BRITANNIA.NS,0.6219,-0.1073,0.0,0.1853,15
2026-06-02 13:30:00+05:30,BRITANNIA.NS,0.708,0.1074,0.1367,-0.1269,14
2026-06-02 13:45:00+05:30,BRITANNIA.NS,0.4915,0.0293,0.1853,-0.1755,25
2026-06-02 14:00:00+05:30,BRITANNIA.NS,0.7449,0.156,-0.2632,-0.1462,15
2026-06-02 14:15:00+05:30,BRITANNIA.NS,1.0732,-0.4186,-0.3602,-0.4283,11
2026-06-02 14:30:00+05:30,BRITANNIA.NS,1.2251,0.0587,0.1173,-0.3715,9
2026-06-02 14:45:00+05:30,BRITANNIA.NS,1.0578,0.0586,-0.0684,-0.4787,17
2026-06-02 15:00:00+05:30,BRITANNIA.NS,3.0314,-0.1269,-0.4882,-0.8299,8
2026-06-02 15:15:00+05:30,BRITANNIA.NS,2.9071,-0.3617,-0.4106,-0.5181,16
2026-06-03 09:15:00+05:30,BRITANNIA.NS,0.1856,-0.0491,-0.3434,-0.1276,30
2026-06-03 09:30:00+05:30,BRITANNIA.NS,0.5891,-0.2945,-0.108,-0.1178,25
2026-06-03 09:45:00+05:30,BRITANNIA.NS,0.7823,0.1871,0.2166,0.1477,16
2026-06-03 10:00:00+05:30,BRITANNIA.NS,0.5233,0.0295,-0.0098,0.0098,19
2026-06-03 10:15:00+05:30,BRITANNIA.NS,0.5139,-0.0393,-0.0688,-0.2063,21
2026-06-03 10:30:00+05:30,BRITANNIA.NS,0.3974,-0.0295,0.0197,-0.3735,24
2026-06-03 10:45:00+05:30,BRITANNIA.NS,0.3812,0.0492,-0.1376,-0.4424,17
2026-06-03 11:00:00+05:30,BRITANNIA.NS,0.4988,-0.1867,-0.393,-0.5011,15
2026-06-03 11:15:00+05:30,BRITANNIA.NS,0.4108,-0.2067,-0.3052,-0.2756,16
2026-06-03 11:30:00+05:30,BRITANNIA.NS,0.5603,-0.0986,-0.1085,0.1282,15
2026-06-03 11:45:00+05:30,BRITANNIA.NS,0.8526,-0.0099,0.0296,-0.0494,10
2026-06-03 12:00:00+05:30,BRITANNIA.NS,0.7053,0.0395,0.237,-0.1086,13
2026-06-03 12:15:00+05:30,BRITANNIA.NS,0.6819,0.1974,-0.079,-0.1481,8
2026-06-03 12:30:00+05:30,BRITANNIA.NS,0.9394,-0.2759,-0.3448,-0.335,9
2026-06-03 12:45:00+05:30,BRITANNIA.NS,1.103,-0.0692,-0.0692,-0.1383,4
2026-06-03 13:00:00+05:30,BRITANNIA.NS,0.7638,0.0,0.0099,0.0297,5
2026-06-03 13:15:00+05:30,BRITANNIA.NS,0.6429,0.0099,-0.0692,-0.0791,7
2026-06-03 13:30:00+05:30,BRITANNIA.NS,0.728,-0.0791,0.0198,0.0494,6
2026-06-03 13:45:00+05:30,BRITANNIA.NS,1.258,0.0989,-0.0099,0.4056,4
2026-06-03 14:00:00+05:30,BRITANNIA.NS,1.5632,-0.1087,0.0297,-0.0297,3
2026-06-03 14:15:00+05:30,BRITANNIA.NS,1.5616,0.1385,0.4156,0.1979,3
2026-06-03 14:30:00+05:30,BRITANNIA.NS,2.2622,0.2767,-0.0593,-0.2865,1
2026-06-03 14:45:00+05:30,BRITANNIA.NS,2.3175,-0.335,-0.2168,-0.1872,3
2026-06-03 15:00:00+05:30,BRITANNIA.NS,2.7077,0.1186,-0.2274,0.7711,14
2026-06-03 15:15:00+05:30,BRITANNIA.NS,3.4788,-0.3456,0.0296,0.5826,6
2026-06-04 09:15:00+05:30,BRITANNIA.NS,0.6261,0.3765,1.0008,1.09,23
2026-06-04 09:30:00+05:30,BRITANNIA.NS,1.0566,0.6219,0.5528,0.7897,14
2026-06-04 09:45:00+05:30,BRITANNIA.NS,1.3844,-0.0687,0.0883,0.1079,10
2026-06-04 10:00:00+05:30,BRITANNIA.NS,0.9823,0.1571,0.2356,0.216,12
2026-06-04 10:15:00+05:30,BRITANNIA.NS,0.5388,0.0784,0.0196,0.1274,16
2026-06-04 10:30:00+05:30,BRITANNIA.NS,0.551,-0.0588,-0.0196,-0.1077,18
2026-06-04 10:45:00+05:30,BRITANNIA.NS,0.638,0.0392,0.1078,-0.0392,13
2026-06-04 11:00:00+05:30,BRITANNIA.NS,0.5886,0.0686,-0.0882,-0.1274,18
2026-06-04 11:15:00+05:30,BRITANNIA.NS,0.3593,-0.1566,-0.1468,0.0489,26
2026-06-04 11:30:00+05:30,BRITANNIA.NS,0.4681,0.0098,-0.0392,-0.2843,22
2026-06-04 11:45:00+05:30,BRITANNIA.NS,0.3688,-0.049,0.1961,-0.3235,23
2026-06-04 12:00:00+05:30,BRITANNIA.NS,0.3623,0.2452,-0.2452,-0.5689,27
2026-06-04 12:15:00+05:30,BRITANNIA.NS,0.7694,-0.4892,-0.5186,-0.6849,9
2026-06-04 12:30:00+05:30,BRITANNIA.NS,0.5858,-0.0295,-0.3245,-0.1573,18
2026-06-04 12:45:00+05:30,BRITANNIA.NS,0.4239,-0.2951,-0.1672,-0.1574,22
2026-06-04 13:00:00+05:30,BRITANNIA.NS,0.7021,0.1282,0.1677,0.2072,14
2026-06-04 13:15:00+05:30,BRITANNIA.NS,0.7642,0.0394,0.0099,0.0788,12
2026-06-04 13:30:00+05:30,BRITANNIA.NS,0.5612,-0.0295,0.0394,0.4038,16
2026-06-04 13:45:00+05:30,BRITANNIA.NS,0.608,0.069,0.069,0.3251,14
2026-06-04 14:00:00+05:30,BRITANNIA.NS,1.1064,0.0,0.3642,0.2067,6
2026-06-04 14:15:00+05:30,BRITANNIA.NS,0.8202,0.3642,0.256,0.3839,9
2026-06-04 14:30:00+05:30,BRITANNIA.NS,1.215,-0.1079,-0.1569,-0.2256,10
2026-06-04 14:45:00+05:30,BRITANNIA.NS,1.797,-0.0491,0.1277,-0.0884,5
2026-06-04 15:00:00+05:30,BRITANNIA.NS,3.5338,0.1768,-0.0688,-0.0196,14
2026-06-04 15:15:00+05:30,BRITANNIA.NS,2.4667,-0.2452,-0.2157,0.2059,25
2026-06-05 09:15:00+05:30,BRITANNIA.NS,0.4322,0.0295,0.0492,0.2753,23
2026-06-05 09:30:00+05:30,BRITANNIA.NS,0.6073,0.0197,0.4226,0.0786,21
2026-06-05 09:45:00+05:30,BRITANNIA.NS,0.5221,0.4029,0.226,0.1474,17
2026-06-05 10:00:00+05:30,BRITANNIA.NS,0.5936,-0.1762,-0.3425,-0.2642,18
2026-06-05 10:15:00+05:30,BRITANNIA.NS,0.2118,-0.1667,-0.0784,0.0,22
2026-06-05 10:30:00+05:30,BRITANNIA.NS,0.711,0.0884,0.0786,0.0884,17
2026-06-05 10:45:00+05:30,BRITANNIA.NS,0.4397,-0.0098,0.0785,-0.0491,21
2026-06-05 11:00:00+05:30,BRITANNIA.NS,0.7442,0.0883,0.0098,0.157,15
2026-06-05 11:15:00+05:30,BRITANNIA.NS,0.281,-0.0784,-0.1275,0.0588,25
2026-06-05 11:30:00+05:30,BRITANNIA.NS,0.9785,-0.0491,0.1472,0.1374,6
2026-06-05 11:45:00+05:30,BRITANNIA.NS,0.2436,0.1963,0.1865,0.2061,28
2026-06-05 12:00:00+05:30,BRITANNIA.NS,0.173,-0.0098,-0.0098,0.147,30
2026-06-05 12:15:00+05:30,BRITANNIA.NS,0.2628,0.0,0.0196,0.0882,25
2026-06-05 12:30:00+05:30,BRITANNIA.NS,0.6856,0.0196,0.1568,0.0392,15
2026-06-05 12:45:00+05:30,BRITANNIA.NS,0.3745,0.1371,0.0686,0.1959,23
2026-06-05 13:00:00+05:30,BRITANNIA.NS,0.7768,-0.0685,-0.1174,-0.1859,5
2026-06-05 13:15:00+05:30,BRITANNIA.NS,0.4336,-0.0489,0.1273,-0.1664,16
2026-06-05 13:30:00+05:30,BRITANNIA.NS,0.3812,0.1763,-0.0686,0.1567,25
2026-06-05 13:45:00+05:30,BRITANNIA.NS,0.3125,-0.2444,-0.2933,0.0489,18
2026-06-05 14:00:00+05:30,BRITANNIA.NS,0.9371,-0.049,0.2254,0.4214,3
2026-06-05 14:15:00+05:30,BRITANNIA.NS,0.4952,0.2746,0.3432,0.4217,21
2026-06-05 14:30:00+05:30,BRITANNIA.NS,1.0925,0.0685,0.1956,-0.6943,15
2026-06-05 14:45:00+05:30,BRITANNIA.NS,1.9637,0.127,0.0782,-0.8111,5
2026-06-05 15:00:00+05:30,BRITANNIA.NS,5.752,-0.0488,-0.8882,-0.8686,1
2026-06-05 15:15:00+05:30,BRITANNIA.NS,2.8676,-0.8398,-0.8886,-1.162,17
2026-06-08 09:15:00+05:30,BRITANNIA.NS,1.7443,-0.0492,0.0197,-0.4825,9
2026-06-08 09:30:00+05:30,BRITANNIA.NS,2.0491,0.069,-0.2759,-0.3054,7
2026-06-08 09:45:00+05:30,BRITANNIA.NS,0.6923,-0.3446,-0.5021,-0.6006,21
2026-06-08 10:00:00+05:30,BRITANNIA.NS,1.0127,-0.1581,-0.0296,-0.0296,8
2026-06-08 10:15:00+05:30,BRITANNIA.NS,0.9839,0.1286,-0.099,0.2177,6
2026-06-08 10:30:00+05:30,BRITANNIA.NS,2.8756,-0.2273,0.0,0.0593,1
2026-06-08 10:45:00+05:30,BRITANNIA.NS,1.0526,0.2278,0.317,0.1189,3
2026-06-08 11:00:00+05:30,BRITANNIA.NS,1.4836,0.0889,0.0593,0.168,2
2026-06-08 11:15:00+05:30,BRITANNIA.NS,0.8006,-0.0296,-0.1975,0.1679,7
2026-06-08 11:30:00+05:30,BRITANNIA.NS,0.6606,-0.1679,0.1086,0.0,9
2026-06-08 11:45:00+05:30,BRITANNIA.NS,0.5853,0.277,0.366,0.2176,14
2026-06-08 12:00:00+05:30,BRITANNIA.NS,3.4399,0.0888,-0.1085,0.0789,1
2026-06-08 12:15:00+05:30,BRITANNIA.NS,0.3069,-0.1971,-0.1479,0.0197,20
2026-06-08 12:30:00+05:30,BRITANNIA.NS,0.3945,0.0494,0.1877,0.2173,20
2026-06-08 12:45:00+05:30,BRITANNIA.NS,0.5118,0.1382,0.1678,0.3554,14
2026-06-08 13:00:00+05:30,BRITANNIA.NS,0.4784,0.0296,0.0296,0.1873,14
2026-06-08 13:15:00+05:30,BRITANNIA.NS,0.336,0.0,0.1872,0.4632,22
2026-06-08 13:30:00+05:30,BRITANNIA.NS,0.4412,0.1872,0.1577,0.5223,21
2026-06-08 13:45:00+05:30,BRITANNIA.NS,0.8011,-0.0295,0.2754,0.2951,11
2026-06-08 14:00:00+05:30,BRITANNIA.NS,0.4764,0.305,0.3641,-0.0886,21
2026-06-08 14:15:00+05:30,BRITANNIA.NS,1.2853,0.0589,0.0196,-0.7455,9
2026-06-08 14:30:00+05:30,BRITANNIA.NS,1.1479,-0.0392,-0.451,-0.451,11
2026-06-08 14:45:00+05:30,BRITANNIA.NS,0.9713,-0.4119,-0.765,-0.5296,24
2026-06-08 15:00:00+05:30,BRITANNIA.NS,1.9422,-0.3545,0.0,0.1182,30
2026-06-08 15:15:00+05:30,BRITANNIA.NS,2.0254,0.3558,0.2372,0.2866,26
2026-06-09 09:15:00+05:30,BRITANNIA.NS,0.8064,-0.1182,0.1182,-0.1379,20
2026-06-09 09:30:00+05:30,BRITANNIA.NS,0.572,0.2366,0.0493,0.138,27
2026-06-09 09:45:00+05:30,BRITANNIA.NS,0.6708,-0.1869,-0.2558,0.1279,23
2026-06-09 10:00:00+05:30,BRITANNIA.NS,0.4692,-0.069,0.0887,0.3351,24
2026-06-09 10:15:00+05:30,BRITANNIA.NS,0.3176,0.1578,0.3846,0.1874,27
2026-06-09 10:30:00+05:30,BRITANNIA.NS,0.5952,0.2265,0.2462,0.0689,10
2026-06-09 10:45:00+05:30,BRITANNIA.NS,0.783,0.0196,-0.1965,-0.167,8
2026-06-09 11:00:00+05:30,BRITANNIA.NS,1.5588,-0.2161,-0.1768,-0.2161,2
2026-06-09 11:15:00+05:30,BRITANNIA.NS,0.3723,0.0394,0.0295,0.0,24
2026-06-09 11:30:00+05:30,BRITANNIA.NS,0.3584,-0.0098,-0.0394,-0.0197,19
2026-06-09 11:45:00+05:30,BRITANNIA.NS,0.3133,-0.0295,-0.0295,-0.1673,22
2026-06-09 12:00:00+05:30,BRITANNIA.NS,0.1893,0.0,0.0197,-0.2067,28
2026-06-09 12:15:00+05:30,BRITANNIA.NS,0.3688,0.0197,-0.1378,0.0197,20
2026-06-09 12:30:00+05:30,BRITANNIA.NS,0.3897,-0.1575,-0.2264,0.1083,22
2026-06-09 12:45:00+05:30,BRITANNIA.NS,0.7506,-0.069,0.1577,0.2366,11
2026-06-09 13:00:00+05:30,BRITANNIA.NS,0.542,0.2269,0.3354,0.651,15
2026-06-09 13:15:00+05:30,BRITANNIA.NS,0.5846,0.1083,0.0787,0.6003,16
2026-06-09 13:30:00+05:30,BRITANNIA.NS,0.3792,-0.0295,0.3146,0.698,22
2026-06-09 13:45:00+05:30,BRITANNIA.NS,0.8623,0.3442,0.5212,0.59,13
2026-06-09 14:00:00+05:30,BRITANNIA.NS,28.8888,0.1764,0.3822,0.2156,1
2026-06-09 14:15:00+05:30,BRITANNIA.NS,0.7129,0.2054,0.0685,-0.0685,18
2026-06-09 14:30:00+05:30,BRITANNIA.NS,0.4347,-0.1367,-0.166,1.1911,28
2026-06-09 14:45:00+05:30,BRITANNIA.NS,0.3046,-0.0293,-0.1369,1.9454,30
2026-06-09 15:00:00+05:30,BRITANNIA.NS,1.1236,-0.1076,1.3593,2.034,30
2026-06-09 15:15:00+05:30,BRITANNIA.NS,1.5253,1.4684,2.0852,2.0558,29
2026-06-10 09:15:00+05:30,BRITANNIA.NS,1.1614,0.6078,0.6657,0.2315,14
2026-06-10 09:30:00+05:30,BRITANNIA.NS,4.2931,0.0575,-0.0288,-0.4219,3
2026-06-10 09:45:00+05:30,BRITANNIA.NS,1.0534,-0.0863,-0.4313,-1.1118,15
2026-06-10 10:00:00+05:30,BRITANNIA.NS,0.7496,-0.3453,-0.3933,-0.7482,16
2026-06-10 10:15:00+05:30,BRITANNIA.NS,0.815,-0.0481,-0.6834,-0.385,10
2026-06-10 10:30:00+05:30,BRITANNIA.NS,0.2464,-0.6356,-0.3563,0.1541,26
2026-06-10 10:45:00+05:30,BRITANNIA.NS,0.6562,0.2811,0.3004,0.785,14
2026-06-10 11:00:00+05:30,BRITANNIA.NS,0.4438,0.0193,0.5122,0.6572,15
2026-06-10 11:15:00+05:30,BRITANNIA.NS,0.1557,0.4928,0.4831,0.3092,28
2026-06-10 11:30:00+05:30,BRITANNIA.NS,0.5454,-0.0096,0.1442,-0.1923,11
2026-06-10 11:45:00+05:30,BRITANNIA.NS,0.5027,0.1539,-0.1731,-0.0481,12
2026-06-10 12:00:00+05:30,BRITANNIA.NS,0.7546,-0.3265,-0.3361,0.0,10
2026-06-10 12:15:00+05:30,BRITANNIA.NS,0.6604,-0.0096,0.1252,0.3179,7
2026-06-10 12:30:00+05:30,BRITANNIA.NS,0.5246,0.1349,0.3372,-0.0771,11
2026-06-10 12:45:00+05:30,BRITANNIA.NS,0.4954,0.202,0.1924,-0.2117,16
2026-06-10 13:00:00+05:30,BRITANNIA.NS,0.7698,-0.0096,-0.4129,-0.5089,4
2026-06-10 13:15:00+05:30,BRITANNIA.NS,0.7096,-0.4033,-0.4033,-0.3745,6
2026-06-10 13:30:00+05:30,BRITANNIA.NS,0.6636,0.0,-0.0964,-0.1253,12
2026-06-10 13:45:00+05:30,BRITANNIA.NS,0.3061,-0.0964,0.0289,-0.2121,24
2026-06-10 14:00:00+05:30,BRITANNIA.NS,0.4911,0.1255,-0.029,-0.3957,19
2026-06-10 14:15:00+05:30,BRITANNIA.NS,0.6255,-0.1542,-0.241,-0.4048,17
2026-06-10 14:30:00+05:30,BRITANNIA.NS,0.6209,-0.0869,-0.3668,0.0579,21
2026-06-10 14:45:00+05:30,BRITANNIA.NS,1.3336,-0.2802,-0.1643,0.087,20
2026-06-10 15:00:00+05:30,BRITANNIA.NS,2.228,0.1163,0.4263,0.0678,23
2026-06-10 15:15:00+05:30,BRITANNIA.NS,3.7588,0.3097,0.2516,-0.0677,16
2026-06-11 09:15:00+05:30,BRITANNIA.NS,1.9525,-0.0579,-0.357,-0.3184,2
2026-06-11 09:30:00+05:30,BRITANNIA.NS,1.5439,-0.2993,-0.3186,-0.1448,8
2026-06-11 09:45:00+05:30,BRITANNIA.NS,0.7,-0.0194,0.0387,0.1646,15
2026-06-11 10:00:00+05:30,BRITANNIA.NS,0.6111,0.0581,0.1743,0.0968,19
2026-06-11 10:15:00+05:30,BRITANNIA.NS,0.5481,0.1161,0.1258,0.0774,21
2026-06-11 10:30:00+05:30,BRITANNIA.NS,0.6552,0.0097,-0.0773,-0.3094,10
2026-06-11 10:45:00+05:30,BRITANNIA.NS,0.5217,-0.087,-0.0483,-0.3577,16
2026-06-11 11:00:00+05:30,BRITANNIA.NS,0.4358,0.0387,-0.2322,-0.6192,15
2026-06-11 11:15:00+05:30,BRITANNIA.NS,0.3854,-0.2708,-0.3095,-0.4739,21
2026-06-11 11:30:00+05:30,BRITANNIA.NS,0.784,-0.0388,-0.3879,-0.1939,7
2026-06-11 11:45:00+05:30,BRITANNIA.NS,0.7406,-0.3492,-0.1649,-0.1552,8
2026-06-11 12:00:00+05:30,BRITANNIA.NS,0.5653,0.185,0.1947,0.0,14
2026-06-11 12:15:00+05:30,BRITANNIA.NS,1.1168,0.0097,0.0097,0.1943,5
2026-06-11 12:30:00+05:30,BRITANNIA.NS,0.6009,0.0,-0.1943,0.1943,9
2026-06-11 12:45:00+05:30,BRITANNIA.NS,0.651,-0.1943,0.1846,-0.068,10
2026-06-11 13:00:00+05:30,BRITANNIA.NS,0.4902,0.3797,0.3894,-0.2434,17
2026-06-11 13:15:00+05:30,BRITANNIA.NS,1.052,0.0097,-0.2522,-0.5819,5
2026-06-11 13:30:00+05:30,BRITANNIA.NS,0.6266,-0.2618,-0.6303,-0.6691,8
2026-06-11 13:45:00+05:30,BRITANNIA.NS,1.6083,-0.3695,-0.3306,-0.4181,2
2026-06-11 14:00:00+05:30,BRITANNIA.NS,0.841,0.039,-0.039,-0.3611,9
2026-06-11 14:15:00+05:30,BRITANNIA.NS,1.0605,-0.078,-0.0878,-0.2439,6
2026-06-11 14:30:00+05:30,BRITANNIA.NS,0.9941,-0.0098,-0.3222,0.2148,12
2026-06-11 14:45:00+05:30,BRITANNIA.NS,1.5247,-0.3124,-0.1562,0.6444,14
2026-06-11 15:00:00+05:30,BRITANNIA.NS,5.5917,0.1567,0.5387,0.8031,6
2026-06-11 15:15:00+05:30,BRITANNIA.NS,4.5953,0.3814,0.8019,0.6356,7
2026-06-12 09:15:00+05:30,BRITANNIA.NS,0.8845,0.4189,0.263,0.1851,20
2026-06-12 09:30:00+05:30,BRITANNIA.NS,2.0696,-0.1552,-0.1649,-0.291,5
2026-06-12 09:45:00+05:30,BRITANNIA.NS,0.4752,-0.0097,-0.0777,-0.1166,23
2026-06-12 10:00:00+05:30,BRITANNIA.NS,0.254,-0.068,-0.1263,0.2235,29
2026-06-12 10:15:00+05:30,BRITANNIA.NS,0.4041,-0.0583,-0.0389,0.3112,20
2026-06-12 10:30:00+05:30,BRITANNIA.NS,0.18,0.0195,0.3503,0.36,28
2026-06-12 10:45:00+05:30,BRITANNIA.NS,0.1046,0.3307,0.3502,0.1167,29
2026-06-12 11:00:00+05:30,BRITANNIA.NS,0.6774,0.0194,0.0097,-0.2618,16
2026-06-12 11:15:00+05:30,BRITANNIA.NS,0.7535,-0.0097,-0.2326,-0.223,11
2026-06-12 11:30:00+05:30,BRITANNIA.NS,1.7225,-0.223,-0.2714,-0.349,3
2026-06-12 11:45:00+05:30,BRITANNIA.NS,0.4853,-0.0486,0.0097,-0.1846,18
2026-06-12 12:00:00+05:30,BRITANNIA.NS,0.4268,0.0583,-0.0778,-0.2333,20
2026-06-12 12:15:00+05:30,BRITANNIA.NS,0.6667,-0.136,-0.1943,-0.2235,12
2026-06-12 12:30:00+05:30,BRITANNIA.NS,0.3943,-0.0584,-0.1557,-0.0292,22
2026-06-12 12:45:00+05:30,BRITANNIA.NS,0.4468,-0.0973,-0.0292,0.1071,17
2026-06-12 13:00:00+05:30,BRITANNIA.NS,0.1951,0.0682,0.1267,0.3118,27
2026-06-12 13:15:00+05:30,BRITANNIA.NS,0.5788,0.0584,0.1363,0.185,16
2026-06-12 13:30:00+05:30,BRITANNIA.NS,0.4062,0.0779,0.1849,0.0973,27
2026-06-12 13:45:00+05:30,BRITANNIA.NS,0.6064,0.107,0.0486,0.0778,20
2026-06-12 14:00:00+05:30,BRITANNIA.NS,1.3208,-0.0583,-0.0874,0.3983,8
2026-06-12 14:15:00+05:30,BRITANNIA.NS,0.6023,-0.0292,0.0292,0.4082,26
2026-06-12 14:30:00+05:30,BRITANNIA.NS,1.3689,0.0583,0.4861,1.118,21
2026-06-12 14:45:00+05:30,BRITANNIA.NS,1.2595,0.4275,0.3789,0.9911,15
2026-06-12 15:00:00+05:30,BRITANNIA.NS,5.8416,-0.0484,0.6289,0.5611,7
2026-06-12 15:15:00+05:30,BRITANNIA.NS,2.6679,0.6776,0.6098,0.9002,18
